ts,student_id,course_id,room_id,present,weather_context
2026-02-19 12:00:00+00:00,S01020,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S01022,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S01114,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S00012,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S01011,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S00488,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S00445,C013,B02,0,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S00975,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S00930,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S00840,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S00905,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S00163,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S00014,C013,B02,0,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S00502,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S01121,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S00570,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S01142,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S00426,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S00101,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S00379,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S00304,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S00113,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S00715,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S00076,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S00298,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S00067,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S01184,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S00612,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S00679,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S00180,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S00224,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S00854,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S00366,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S00331,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S00583,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S01173,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S01152,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S00364,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S00933,C013,B02,0,"38.5C, 0.0mm rain"
2026-02-19 12:00:00+00:00,S01186,C013,B02,1,"38.5C, 0.0mm rain"
2026-02-19 14:00:00+00:00,S00693,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00982,C007,B03,0,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00972,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00073,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00279,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00987,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00319,C007,B03,0,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00944,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S01100,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00687,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00948,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00848,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00115,C007,B03,0,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S01068,C007,B03,0,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00614,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S01158,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00647,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S01138,C007,B03,0,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S01098,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00039,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00427,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S01183,C007,B03,0,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00680,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00725,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00136,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00306,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00575,C007,B03,0,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00064,C007,B03,0,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00695,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00769,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S01095,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00340,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S01170,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00798,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00384,C007,B03,0,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00240,C007,B03,0,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00632,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00645,C007,B03,0,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00065,C007,B03,0,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00557,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00178,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S01018,C007,B03,0,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00487,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00762,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00926,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00620,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00443,C007,B03,0,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S01076,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00359,C007,B03,0,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00230,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00767,C007,B03,0,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00077,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00414,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00190,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00909,C007,B03,0,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S01037,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00052,C007,B03,0,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00989,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S01025,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00316,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00390,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00697,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00991,C007,B03,0,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S01073,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00636,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00671,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00294,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00202,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S01058,C007,B03,0,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00272,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00421,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00075,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00941,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00794,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S01070,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00238,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00009,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00637,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00091,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00179,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00683,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00957,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00095,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00212,C007,B03,0,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S01067,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00640,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00047,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00430,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00658,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00411,C007,B03,0,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00395,C007,B03,0,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00587,C007,B03,0,"36.3C, 10.1mm rain"
2026-02-19 14:00:00+00:00,S00567,C007,B03,1,"36.3C, 10.1mm rain"
2026-02-20 11:00:00+00:00,S00200,C015,B03,0,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00912,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00361,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00631,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00832,C015,B03,0,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00143,C015,B03,0,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00223,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00777,C015,B03,0,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00671,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S01013,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00126,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00186,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00446,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00285,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S01190,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00001,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00301,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00306,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00928,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S01089,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00597,C015,B03,0,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00799,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S01184,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00916,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00401,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00422,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00649,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00614,C015,B03,0,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S01168,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00624,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00891,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00706,C015,B03,0,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00183,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S01194,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00017,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S01046,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00828,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00262,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00603,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00128,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00757,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S01125,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00109,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00002,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S01147,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00736,C015,B03,0,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00225,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00578,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00064,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00482,C015,B03,0,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00885,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00808,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00652,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00784,C015,B03,0,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00782,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00892,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S01117,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00433,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00356,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00973,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00386,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S01138,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00788,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00738,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00855,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00316,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00591,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00258,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00276,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00024,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00147,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00033,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00295,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00997,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 11:00:00+00:00,S00895,C015,B03,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00229,C009,B01,0,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00358,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00310,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00915,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00758,C009,B01,0,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00360,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00536,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00484,C009,B01,0,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00994,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00371,C009,B01,0,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S01081,C009,B01,0,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00068,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00703,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00173,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00298,C009,B01,0,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00316,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S01016,C009,B01,0,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00846,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00785,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00488,C009,B01,0,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00902,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00343,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00432,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S01184,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00707,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00112,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00542,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00238,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00108,C009,B01,0,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00344,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00951,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00817,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00976,C009,B01,0,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00618,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S01091,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00479,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00778,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00799,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00972,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00538,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S01087,C009,B01,0,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00891,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00025,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00592,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00920,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00783,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00647,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S01086,C009,B01,0,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00085,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00200,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S01089,C009,B01,0,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00725,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00885,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00559,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00687,C009,B01,0,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00554,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00547,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00202,C009,B01,0,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00523,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S01197,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00802,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00945,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00496,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00400,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S01065,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00692,C009,B01,0,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00369,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00642,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S01122,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00022,C009,B01,0,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00018,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00140,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00843,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00201,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S01076,C009,B01,0,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00213,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00914,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00720,C009,B01,0,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00450,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00581,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00516,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00396,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00070,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00049,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00189,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00117,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 12:00:00+00:00,S00445,C009,B01,1,"37.6C, 0.0mm rain"
2026-02-20 15:00:00+00:00,S00174,C004,B03,0,"38.2C, 0.0mm rain"
2026-02-20 15:00:00+00:00,S00897,C004,B03,1,"38.2C, 0.0mm rain"
2026-02-20 15:00:00+00:00,S00389,C004,B03,1,"38.2C, 0.0mm rain"
2026-02-20 15:00:00+00:00,S00287,C004,B03,1,"38.2C, 0.0mm rain"
2026-02-20 15:00:00+00:00,S00074,C004,B03,1,"38.2C, 0.0mm rain"
2026-02-20 15:00:00+00:00,S00396,C004,B03,1,"38.2C, 0.0mm rain"
2026-02-20 15:00:00+00:00,S00052,C004,B03,1,"38.2C, 0.0mm rain"
2026-02-20 15:00:00+00:00,S00489,C004,B03,1,"38.2C, 0.0mm rain"
2026-02-20 15:00:00+00:00,S01002,C004,B03,1,"38.2C, 0.0mm rain"
2026-02-20 15:00:00+00:00,S00797,C004,B03,1,"38.2C, 0.0mm rain"
2026-02-20 15:00:00+00:00,S00130,C004,B03,1,"38.2C, 0.0mm rain"
2026-02-20 15:00:00+00:00,S01108,C004,B03,1,"38.2C, 0.0mm rain"
2026-02-20 15:00:00+00:00,S00631,C004,B03,0,"38.2C, 0.0mm rain"
2026-02-20 15:00:00+00:00,S01024,C004,B03,1,"38.2C, 0.0mm rain"
2026-02-20 15:00:00+00:00,S01094,C004,B03,1,"38.2C, 0.0mm rain"
