ts,temperature,humidity,rain,event_type,building_id,lights_and_sockets_energy,ac_cooling_energy,total_energy_usage,peak_power_drain
2026-02-26 10:00:00+00:00,34.9,41.4,0.0,normal,B08,341.4,230.6,572.0,686.4
2026-02-26 10:00:00+00:00,34.9,41.4,0.0,normal,B04,95.8,238.4,334.2,401.0
2026-02-26 10:00:00+00:00,34.9,41.4,0.0,normal,B02,336.9,248.6,585.5,702.6
2026-02-26 10:00:00+00:00,34.9,41.4,0.0,normal,B07,112.2,232.2,344.4,413.3
2026-02-26 10:00:00+00:00,34.9,41.4,0.0,normal,B05,121.9,241.2,363.1,435.7
2026-02-26 10:00:00+00:00,34.9,41.4,0.0,normal,B06,115.7,234.0,349.7,419.6
2026-02-26 10:00:00+00:00,34.9,41.4,0.0,normal,B01,359.1,240.4,599.5,719.4
2026-02-26 10:00:00+00:00,34.9,41.4,0.0,normal,B03,350.2,242.1,592.3,710.8
2026-02-26 11:00:00+00:00,38.5,36.1,0.0,normal,B05,97.5,300.0,397.5,477.0
2026-02-26 11:00:00+00:00,38.5,36.1,0.0,normal,B04,125.6,300.0,425.6,510.7
2026-02-26 11:00:00+00:00,38.5,36.1,0.0,normal,B06,111.4,300.0,411.4,493.7
2026-02-26 11:00:00+00:00,38.5,36.1,0.0,normal,B08,345.8,300.0,645.8,775.0
2026-02-26 11:00:00+00:00,38.5,36.1,0.0,normal,B01,335.2,300.0,635.2,762.2
2026-02-26 11:00:00+00:00,38.5,36.1,0.0,normal,B07,98.0,300.0,398.0,477.6
2026-02-26 11:00:00+00:00,38.5,36.1,0.0,normal,B03,346.5,300.0,646.5,775.8
2026-02-26 11:00:00+00:00,38.5,36.1,0.0,normal,B02,350.6,300.0,650.6,780.7
2026-02-26 12:00:00+00:00,36.6,47.3,0.0,normal,B03,341.0,300.0,641.0,769.2
2026-02-26 12:00:00+00:00,36.6,47.3,0.0,normal,B08,338.7,300.0,638.7,766.4
2026-02-26 12:00:00+00:00,36.6,47.3,0.0,normal,B05,87.9,300.0,387.9,465.5
2026-02-26 12:00:00+00:00,36.6,47.3,0.0,normal,B02,352.0,300.0,652.0,782.4
2026-02-26 12:00:00+00:00,36.6,47.3,0.0,normal,B07,86.8,300.0,386.8,464.2
2026-02-26 12:00:00+00:00,36.6,47.3,0.0,normal,B06,92.5,300.0,392.5,471.0
2026-02-26 12:00:00+00:00,36.6,47.3,0.0,normal,B01,342.1,300.0,642.1,770.5
2026-02-26 12:00:00+00:00,36.6,47.3,0.0,normal,B04,136.4,300.0,436.4,523.7
2026-02-26 13:00:00+00:00,35.5,31.6,0.0,normal,B06,78.7,272.4,351.09999999999997,421.3
2026-02-26 13:00:00+00:00,35.5,31.6,0.0,normal,B03,360.0,275.9,635.9,763.1
2026-02-26 13:00:00+00:00,35.5,31.6,0.0,normal,B01,341.2,263.4,604.5999999999999,725.5
2026-02-26 13:00:00+00:00,35.5,31.6,0.0,normal,B04,159.7,266.0,425.7,510.8
2026-02-26 13:00:00+00:00,35.5,31.6,0.0,normal,B02,339.1,262.1,601.2,721.4
2026-02-26 13:00:00+00:00,35.5,31.6,0.0,normal,B08,342.2,268.4,610.5999999999999,732.7
2026-02-26 13:00:00+00:00,35.5,31.6,0.0,normal,B05,65.0,261.2,326.2,391.4
2026-02-26 13:00:00+00:00,35.5,31.6,0.0,normal,B07,100.0,262.2,362.2,434.6
2026-02-26 14:00:00+00:00,38.6,32.6,0.0,normal,B01,359.7,300.0,659.7,791.6
2026-02-26 14:00:00+00:00,38.6,32.6,0.0,normal,B05,57.5,300.0,357.5,429.0
2026-02-26 14:00:00+00:00,38.6,32.6,0.0,normal,B04,184.9,300.0,484.9,581.9
2026-02-26 14:00:00+00:00,38.6,32.6,0.0,normal,B06,91.3,300.0,391.3,469.6
2026-02-26 14:00:00+00:00,38.6,32.6,0.0,normal,B02,376.8,300.0,676.8,812.2
2026-02-26 14:00:00+00:00,38.6,32.6,0.0,normal,B07,84.9,300.0,384.9,461.9
2026-02-26 14:00:00+00:00,38.6,32.6,0.0,normal,B03,359.3,300.0,659.3,791.2
2026-02-26 14:00:00+00:00,38.6,32.6,0.0,normal,B08,352.1,300.0,652.1,782.5
2026-02-26 15:00:00+00:00,37.0,59.6,9.2,normal,B03,363.8,300.0,663.8,796.6
2026-02-26 15:00:00+00:00,37.0,59.6,9.2,normal,B02,365.0,300.0,665.0,798.0
2026-02-26 15:00:00+00:00,37.0,59.6,9.2,normal,B04,209.2,300.0,509.2,611.0
2026-02-26 15:00:00+00:00,37.0,59.6,9.2,normal,B08,373.9,300.0,673.9,808.7
2026-02-26 15:00:00+00:00,37.0,59.6,9.2,normal,B05,89.2,300.0,389.2,467.0
2026-02-26 15:00:00+00:00,37.0,59.6,9.2,normal,B06,82.7,300.0,382.7,459.2
2026-02-26 15:00:00+00:00,37.0,59.6,9.2,normal,B07,73.1,300.0,373.1,447.7
2026-02-26 15:00:00+00:00,37.0,59.6,9.2,normal,B01,358.2,300.0,658.2,789.8
2026-02-26 16:00:00+00:00,38.1,30.7,0.0,normal,B03,327.8,300.0,627.8,753.4
2026-02-26 16:00:00+00:00,38.1,30.7,0.0,normal,B08,327.9,300.0,627.9,753.5
2026-02-26 16:00:00+00:00,38.1,30.7,0.0,normal,B07,85.3,300.0,385.3,462.4
2026-02-26 16:00:00+00:00,38.1,30.7,0.0,normal,B02,329.4,300.0,629.4,755.3
2026-02-26 16:00:00+00:00,38.1,30.7,0.0,normal,B01,337.6,300.0,637.6,765.1
2026-02-26 16:00:00+00:00,38.1,30.7,0.0,normal,B04,207.2,300.0,507.2,608.6
2026-02-26 16:00:00+00:00,38.1,30.7,0.0,normal,B05,90.9,300.0,390.9,469.1
2026-02-26 16:00:00+00:00,38.1,30.7,0.0,normal,B06,91.5,300.0,391.5,469.8
2026-02-26 17:00:00+00:00,36.1,33.7,0.0,normal,B02,270.6,296.4,567.0,680.4
2026-02-26 17:00:00+00:00,36.1,33.7,0.0,normal,B07,104.2,298.6,402.8,483.4
2026-02-26 17:00:00+00:00,36.1,33.7,0.0,normal,B05,99.5,296.2,395.7,474.8
2026-02-26 17:00:00+00:00,36.1,33.7,0.0,normal,B06,112.5,294.1,406.6,487.9
2026-02-26 17:00:00+00:00,36.1,33.7,0.0,normal,B04,220.2,282.4,502.59999999999997,603.1
2026-02-26 17:00:00+00:00,36.1,33.7,0.0,normal,B01,259.7,291.1,550.8,661.0
2026-02-26 17:00:00+00:00,36.1,33.7,0.0,normal,B03,274.5,298.8,573.3,688.0
2026-02-26 17:00:00+00:00,36.1,33.7,0.0,normal,B08,299.5,299.5,599.0,718.8
2026-02-26 18:00:00+00:00,36.4,33.3,0.0,normal,B02,231.0,300.0,531.0,637.2
2026-02-26 18:00:00+00:00,36.4,33.3,0.0,normal,B06,137.7,300.0,437.7,525.2
2026-02-26 18:00:00+00:00,36.4,33.3,0.0,normal,B01,227.2,300.0,527.2,632.6
2026-02-26 18:00:00+00:00,36.4,33.3,0.0,normal,B03,216.2,300.0,516.2,619.4
2026-02-26 18:00:00+00:00,36.4,33.3,0.0,normal,B08,228.4,300.0,528.4,634.1
2026-02-26 18:00:00+00:00,36.4,33.3,0.0,normal,B07,143.7,300.0,443.7,532.4
2026-02-26 18:00:00+00:00,36.4,33.3,0.0,normal,B05,127.2,300.0,427.2,512.6
2026-02-26 18:00:00+00:00,36.4,33.3,0.0,normal,B04,233.3,298.4,531.7,638.0
2026-02-26 19:00:00+00:00,35.0,47.8,0.0,normal,B08,186.0,233.6,419.6,503.5
2026-02-26 19:00:00+00:00,35.0,47.8,0.0,normal,B06,162.4,236.5,398.9,478.7
2026-02-26 19:00:00+00:00,35.0,47.8,0.0,normal,B03,203.0,243.9,446.9,536.3
2026-02-26 19:00:00+00:00,35.0,47.8,0.0,normal,B04,266.1,232.2,498.3,598.0
2026-02-26 19:00:00+00:00,35.0,47.8,0.0,normal,B05,174.1,243.0,417.1,500.5
2026-02-26 19:00:00+00:00,35.0,47.8,0.0,normal,B02,185.5,239.5,425.0,510.0
2026-02-26 19:00:00+00:00,35.0,47.8,0.0,normal,B01,181.1,242.0,423.1,507.7
2026-02-26 19:00:00+00:00,35.0,47.8,0.0,normal,B07,166.3,236.4,402.70000000000005,483.2
2026-02-26 20:00:00+00:00,34.6,36.4,0.0,normal,B06,203.8,231.7,435.5,522.6
2026-02-26 20:00:00+00:00,34.6,36.4,0.0,normal,B04,246.4,224.7,471.1,565.3
2026-02-26 20:00:00+00:00,34.6,36.4,0.0,normal,B01,166.4,221.0,387.4,464.9
2026-02-26 20:00:00+00:00,34.6,36.4,0.0,normal,B07,228.8,225.8,454.6,545.5
2026-02-26 20:00:00+00:00,34.6,36.4,0.0,normal,B02,161.1,229.4,390.5,468.6
2026-02-26 20:00:00+00:00,34.6,36.4,0.0,normal,B05,202.4,226.3,428.70000000000005,514.4
2026-02-26 20:00:00+00:00,34.6,36.4,0.0,normal,B03,163.7,226.0,389.7,467.6
2026-02-26 20:00:00+00:00,34.6,36.4,0.0,normal,B08,159.6,227.0,386.6,463.9
2026-02-26 21:00:00+00:00,33.8,37.2,0.0,normal,B03,150.4,181.9,332.3,398.8
2026-02-26 21:00:00+00:00,33.8,37.2,0.0,normal,B04,249.3,191.7,441.0,529.2
2026-02-26 21:00:00+00:00,33.8,37.2,0.0,normal,B01,165.0,193.0,358.0,429.6
2026-02-26 21:00:00+00:00,33.8,37.2,0.0,normal,B02,150.5,201.1,351.6,421.9
2026-02-26 21:00:00+00:00,33.8,37.2,0.0,normal,B08,151.2,189.1,340.29999999999995,408.4
2026-02-26 21:00:00+00:00,33.8,37.2,0.0,normal,B06,195.4,182.6,378.0,453.6
2026-02-26 21:00:00+00:00,33.8,37.2,0.0,normal,B07,203.9,204.9,408.8,490.6
2026-02-26 21:00:00+00:00,33.8,37.2,0.0,normal,B05,224.0,184.9,408.9,490.7
2026-02-26 22:00:00+00:00,27.8,43.3,0.0,normal,B06,202.3,39.5,241.8,290.2
2026-02-26 22:00:00+00:00,27.8,43.3,0.0,normal,B04,183.3,29.8,213.10000000000002,255.7
2026-02-26 22:00:00+00:00,27.8,43.3,0.0,normal,B07,205.4,14.1,219.5,263.4
2026-02-26 22:00:00+00:00,27.8,43.3,0.0,normal,B05,214.7,22.7,237.39999999999998,284.9
2026-02-26 22:00:00+00:00,27.8,43.3,0.0,normal,B01,156.7,29.2,185.89999999999998,223.1
2026-02-26 22:00:00+00:00,27.8,43.3,0.0,normal,B08,150.7,27.5,178.2,213.8
2026-02-26 22:00:00+00:00,27.8,43.3,0.0,normal,B02,154.3,26.0,180.3,216.4
2026-02-26 22:00:00+00:00,27.8,43.3,0.0,normal,B03,141.5,28.8,170.3,204.4
2026-02-26 23:00:00+00:00,27.0,47.8,0.0,normal,B04,145.8,23.7,169.5,203.4
2026-02-26 23:00:00+00:00,27.0,47.8,0.0,normal,B05,163.8,19.2,183.0,219.6
2026-02-26 23:00:00+00:00,27.0,47.8,0.0,normal,B06,172.9,12.2,185.1,222.1
2026-02-26 23:00:00+00:00,27.0,47.8,0.0,normal,B07,187.2,6.4,193.6,232.3
2026-02-26 23:00:00+00:00,27.0,47.8,0.0,normal,B01,171.3,21.0,192.3,230.8
2026-02-26 23:00:00+00:00,27.0,47.8,0.0,normal,B08,157.8,11.4,169.20000000000002,203.0
2026-02-26 23:00:00+00:00,27.0,47.8,0.0,normal,B02,160.0,21.1,181.1,217.3
2026-02-26 23:00:00+00:00,27.0,47.8,0.0,normal,B03,140.9,15.9,156.8,188.2
2026-02-27 00:00:00+00:00,29.1,54.7,0.0,normal,B08,155.3,51.8,207.10000000000002,248.5
2026-02-27 00:00:00+00:00,29.1,54.7,0.0,normal,B02,133.5,46.8,180.3,216.4
2026-02-27 00:00:00+00:00,29.1,54.7,0.0,normal,B01,145.1,56.1,201.2,241.4
2026-02-27 00:00:00+00:00,29.1,54.7,0.0,normal,B04,92.5,49.3,141.8,170.2
2026-02-27 00:00:00+00:00,29.1,54.7,0.0,normal,B03,154.8,52.7,207.5,249.0
2026-02-27 00:00:00+00:00,29.1,54.7,0.0,normal,B05,86.1,53.1,139.2,167.0
2026-02-27 00:00:00+00:00,29.1,54.7,0.0,normal,B07,83.0,56.2,139.2,167.0
2026-02-27 00:00:00+00:00,29.1,54.7,0.0,normal,B06,88.3,60.3,148.6,178.3
2026-02-27 01:00:00+00:00,29.1,45.3,0.0,normal,B07,87.2,59.8,147.0,176.4
2026-02-27 01:00:00+00:00,29.1,45.3,0.0,normal,B06,74.0,54.3,128.3,154.0
2026-02-27 01:00:00+00:00,29.1,45.3,0.0,normal,B08,154.4,45.1,199.5,239.4
2026-02-27 01:00:00+00:00,29.1,45.3,0.0,normal,B02,148.9,44.1,193.0,231.6
2026-02-27 01:00:00+00:00,29.1,45.3,0.0,normal,B05,83.6,46.3,129.89999999999998,155.9
2026-02-27 01:00:00+00:00,29.1,45.3,0.0,normal,B04,91.8,53.4,145.2,174.2
2026-02-27 01:00:00+00:00,29.1,45.3,0.0,normal,B03,160.6,53.5,214.1,256.9
2026-02-27 01:00:00+00:00,29.1,45.3,0.0,normal,B01,133.7,52.6,186.29999999999998,223.6
2026-02-27 02:00:00+00:00,29.7,34.5,0.0,normal,B07,91.6,74.3,165.89999999999998,199.1
2026-02-27 02:00:00+00:00,29.7,34.5,0.0,normal,B05,76.2,54.7,130.9,157.1
2026-02-27 02:00:00+00:00,29.7,34.5,0.0,normal,B06,83.0,67.8,150.8,181.0
2026-02-27 02:00:00+00:00,29.7,34.5,0.0,normal,B03,153.8,61.4,215.20000000000002,258.2
2026-02-27 02:00:00+00:00,29.7,34.5,0.0,normal,B08,159.1,67.7,226.8,272.2
2026-02-27 02:00:00+00:00,29.7,34.5,0.0,normal,B01,153.4,65.6,219.0,262.8
2026-02-27 02:00:00+00:00,29.7,34.5,0.0,normal,B02,171.1,69.1,240.2,288.2
2026-02-27 02:00:00+00:00,29.7,34.5,0.0,normal,B04,97.7,68.7,166.4,199.7
2026-02-27 03:00:00+00:00,28.9,50.5,0.0,normal,B07,83.6,46.0,129.6,155.5
2026-02-27 03:00:00+00:00,28.9,50.5,0.0,normal,B02,151.0,46.3,197.3,236.8
2026-02-27 03:00:00+00:00,28.9,50.5,0.0,normal,B04,89.5,54.7,144.2,173.0
2026-02-27 03:00:00+00:00,28.9,50.5,0.0,normal,B08,167.9,43.9,211.8,254.2
2026-02-27 03:00:00+00:00,28.9,50.5,0.0,normal,B03,137.8,46.0,183.8,220.6
2026-02-27 03:00:00+00:00,28.9,50.5,0.0,normal,B06,79.9,51.2,131.10000000000002,157.3
2026-02-27 03:00:00+00:00,28.9,50.5,0.0,normal,B01,147.8,43.0,190.8,229.0
2026-02-27 03:00:00+00:00,28.9,50.5,0.0,normal,B05,75.3,41.3,116.6,139.9
2026-02-27 04:00:00+00:00,26.9,55.4,0.0,normal,B07,88.0,23.7,111.7,134.0
2026-02-27 04:00:00+00:00,26.9,55.4,0.0,normal,B04,84.2,13.0,97.2,116.6
2026-02-27 04:00:00+00:00,26.9,55.4,0.0,normal,B05,91.6,28.6,120.19999999999999,144.2
2026-02-27 04:00:00+00:00,26.9,55.4,0.0,normal,B08,148.5,7.9,156.4,187.7
2026-02-27 04:00:00+00:00,26.9,55.4,0.0,normal,B06,99.9,20.4,120.30000000000001,144.4
2026-02-27 04:00:00+00:00,26.9,55.4,0.0,normal,B03,147.1,16.0,163.1,195.7
2026-02-27 04:00:00+00:00,26.9,55.4,0.0,normal,B02,148.4,7.0,155.4,186.5
2026-02-27 04:00:00+00:00,26.9,55.4,0.0,normal,B01,146.5,17.3,163.8,196.6
2026-02-27 05:00:00+00:00,30.4,42.4,0.0,normal,B04,86.0,80.1,166.1,199.3
2026-02-27 05:00:00+00:00,30.4,42.4,0.0,normal,B06,87.5,74.8,162.3,194.8
2026-02-27 05:00:00+00:00,30.4,42.4,0.0,normal,B03,152.9,86.1,239.0,286.8
2026-02-27 05:00:00+00:00,30.4,42.4,0.0,normal,B02,146.3,91.4,237.70000000000002,285.2
2026-02-27 05:00:00+00:00,30.4,42.4,0.0,normal,B07,97.3,86.2,183.5,220.2
2026-02-27 05:00:00+00:00,30.4,42.4,0.0,normal,B05,111.3,70.7,182.0,218.4
2026-02-27 05:00:00+00:00,30.4,42.4,0.0,normal,B01,152.5,90.8,243.3,292.0
2026-02-27 05:00:00+00:00,30.4,42.4,0.0,normal,B08,155.4,89.1,244.5,293.4
2026-02-27 06:00:00+00:00,31.9,53.6,0.0,normal,B03,177.2,123.0,300.2,360.2
2026-02-27 06:00:00+00:00,31.9,53.6,0.0,normal,B01,158.1,123.2,281.3,337.6
2026-02-27 06:00:00+00:00,31.9,53.6,0.0,normal,B02,200.3,121.9,322.20000000000005,386.6
2026-02-27 06:00:00+00:00,31.9,53.6,0.0,normal,B08,187.5,121.2,308.7,370.4
2026-02-27 06:00:00+00:00,31.9,53.6,0.0,normal,B06,112.8,126.2,239.0,286.8
2026-02-27 06:00:00+00:00,31.9,53.6,0.0,normal,B04,90.1,125.1,215.2,258.2
2026-02-27 06:00:00+00:00,31.9,53.6,0.0,normal,B05,104.5,118.3,222.8,267.4
2026-02-27 06:00:00+00:00,31.9,53.6,0.0,normal,B07,111.1,120.6,231.7,278.0
2026-02-27 07:00:00+00:00,32.4,42.7,0.0,normal,B06,139.7,135.8,275.5,330.6
2026-02-27 07:00:00+00:00,32.4,42.7,0.0,normal,B04,88.2,135.1,223.3,268.0
2026-02-27 07:00:00+00:00,32.4,42.7,0.0,normal,B02,230.4,143.7,374.1,448.9
2026-02-27 07:00:00+00:00,32.4,42.7,0.0,normal,B03,221.1,146.7,367.79999999999995,441.4
2026-02-27 07:00:00+00:00,32.4,42.7,0.0,normal,B08,222.6,140.8,363.4,436.1
2026-02-27 07:00:00+00:00,32.4,42.7,0.0,normal,B07,146.0,143.3,289.3,347.2
2026-02-27 07:00:00+00:00,32.4,42.7,0.0,normal,B05,116.6,139.7,256.29999999999995,307.6
2026-02-27 07:00:00+00:00,32.4,42.7,0.0,normal,B01,222.4,143.7,366.1,439.3
2026-02-27 08:00:00+00:00,32.7,36.7,0.0,normal,B06,143.2,156.1,299.29999999999995,359.2
2026-02-27 08:00:00+00:00,32.7,36.7,0.0,normal,B07,118.4,147.1,265.5,318.6
2026-02-27 08:00:00+00:00,32.7,36.7,0.0,normal,B02,276.6,144.3,420.90000000000003,505.1
2026-02-27 08:00:00+00:00,32.7,36.7,0.0,normal,B05,142.3,144.9,287.20000000000005,344.6
2026-02-27 08:00:00+00:00,32.7,36.7,0.0,normal,B04,89.8,145.0,234.8,281.8
2026-02-27 08:00:00+00:00,32.7,36.7,0.0,normal,B03,287.9,160.5,448.4,538.1
2026-02-27 08:00:00+00:00,32.7,36.7,0.0,normal,B01,261.2,157.1,418.29999999999995,502.0
2026-02-27 08:00:00+00:00,32.7,36.7,0.0,normal,B08,251.2,142.7,393.9,472.7
2026-02-27 09:00:00+00:00,35.9,31.8,0.0,normal,B04,96.3,288.0,384.3,461.2
2026-02-27 09:00:00+00:00,35.9,31.8,0.0,normal,B01,303.2,280.4,583.5999999999999,700.3
2026-02-27 09:00:00+00:00,35.9,31.8,0.0,normal,B02,299.1,289.1,588.2,705.8
2026-02-27 09:00:00+00:00,35.9,31.8,0.0,normal,B07,108.4,281.3,389.70000000000005,467.6
2026-02-27 09:00:00+00:00,35.9,31.8,0.0,normal,B05,131.9,284.3,416.20000000000005,499.4
2026-02-27 09:00:00+00:00,35.9,31.8,0.0,normal,B06,140.8,280.9,421.7,506.0
2026-02-27 09:00:00+00:00,35.9,31.8,0.0,normal,B03,304.4,281.4,585.8,703.0
2026-02-27 09:00:00+00:00,35.9,31.8,0.0,normal,B08,328.3,286.9,615.2,738.2
2026-02-27 10:00:00+00:00,36.0,33.6,0.0,normal,B04,95.9,289.6,385.5,462.6
2026-02-27 10:00:00+00:00,36.0,33.6,0.0,normal,B02,325.3,287.3,612.6,735.1
2026-02-27 10:00:00+00:00,36.0,33.6,0.0,normal,B07,117.0,285.6,402.6,483.1
2026-02-27 10:00:00+00:00,36.0,33.6,0.0,normal,B06,116.0,281.5,397.5,477.0
2026-02-27 10:00:00+00:00,36.0,33.6,0.0,normal,B08,330.3,287.4,617.7,741.2
2026-02-27 10:00:00+00:00,36.0,33.6,0.0,normal,B05,126.7,288.8,415.5,498.6
2026-02-27 10:00:00+00:00,36.0,33.6,0.0,normal,B03,339.5,289.9,629.4,755.3
2026-02-27 10:00:00+00:00,36.0,33.6,0.0,normal,B01,351.3,293.2,644.5,773.4
2026-02-27 11:00:00+00:00,37.7,35.2,0.0,normal,B05,107.0,300.0,407.0,488.4
2026-02-27 11:00:00+00:00,37.7,35.2,0.0,normal,B06,121.1,300.0,421.1,505.3
2026-02-27 11:00:00+00:00,37.7,35.2,0.0,normal,B07,115.7,300.0,415.7,498.8
2026-02-27 11:00:00+00:00,37.7,35.2,0.0,normal,B03,353.7,300.0,653.7,784.4
2026-02-27 11:00:00+00:00,37.7,35.2,0.0,normal,B04,103.2,300.0,403.2,483.8
2026-02-27 11:00:00+00:00,37.7,35.2,0.0,normal,B01,336.6,300.0,636.6,763.9
2026-02-27 11:00:00+00:00,37.7,35.2,0.0,normal,B08,343.5,300.0,643.5,772.2
2026-02-27 11:00:00+00:00,37.7,35.2,0.0,normal,B02,347.0,300.0,647.0,776.4
2026-02-27 12:00:00+00:00,39.2,48.5,0.6,normal,B05,81.4,300.0,381.4,457.7
2026-02-27 12:00:00+00:00,39.2,48.5,0.6,normal,B07,116.2,300.0,416.2,499.4
2026-02-27 12:00:00+00:00,39.2,48.5,0.6,normal,B08,352.5,300.0,652.5,783.0
2026-02-27 12:00:00+00:00,39.2,48.5,0.6,normal,B02,351.1,300.0,651.1,781.3
2026-02-27 12:00:00+00:00,39.2,48.5,0.6,normal,B04,128.3,300.0,428.3,514.0
2026-02-27 12:00:00+00:00,39.2,48.5,0.6,normal,B01,339.0,300.0,639.0,766.8
2026-02-27 12:00:00+00:00,39.2,48.5,0.6,normal,B06,75.4,300.0,375.4,450.5
2026-02-27 12:00:00+00:00,39.2,48.5,0.6,normal,B03,341.4,300.0,641.4,769.7
2026-02-27 13:00:00+00:00,40.2,27.5,0.0,normal,B05,71.5,300.0,371.5,445.8
2026-02-27 13:00:00+00:00,40.2,27.5,0.0,normal,B04,161.4,300.0,461.4,553.7
2026-02-27 13:00:00+00:00,40.2,27.5,0.0,normal,B08,354.5,300.0,654.5,785.4
2026-02-27 13:00:00+00:00,40.2,27.5,0.0,normal,B01,358.4,300.0,658.4,790.1
2026-02-27 13:00:00+00:00,40.2,27.5,0.0,normal,B03,326.8,300.0,626.8,752.2
2026-02-27 13:00:00+00:00,40.2,27.5,0.0,normal,B02,357.3,300.0,657.3,788.8
2026-02-27 13:00:00+00:00,40.2,27.5,0.0,normal,B06,91.3,300.0,391.3,469.6
2026-02-27 13:00:00+00:00,40.2,27.5,0.0,normal,B07,90.2,300.0,390.2,468.2
2026-02-27 14:00:00+00:00,37.8,30.6,0.0,normal,B04,172.0,300.0,472.0,566.4
2026-02-27 14:00:00+00:00,37.8,30.6,0.0,normal,B03,373.5,300.0,673.5,808.2
2026-02-27 14:00:00+00:00,37.8,30.6,0.0,normal,B02,385.8,300.0,685.8,823.0
2026-02-27 14:00:00+00:00,37.8,30.6,0.0,normal,B05,67.6,300.0,367.6,441.1
2026-02-27 14:00:00+00:00,37.8,30.6,0.0,normal,B01,359.9,300.0,659.9,791.9
2026-02-27 14:00:00+00:00,37.8,30.6,0.0,normal,B08,364.5,300.0,664.5,797.4
2026-02-27 14:00:00+00:00,37.8,30.6,0.0,normal,B06,76.8,300.0,376.8,452.2
2026-02-27 14:00:00+00:00,37.8,30.6,0.0,normal,B07,79.7,300.0,379.7,455.6
2026-02-27 15:00:00+00:00,39.7,35.3,0.0,normal,B04,204.9,300.0,504.9,605.9
2026-02-27 15:00:00+00:00,39.7,35.3,0.0,normal,B01,348.3,300.0,648.3,778.0
2026-02-27 15:00:00+00:00,39.7,35.3,0.0,normal,B05,69.2,300.0,369.2,443.0
2026-02-27 15:00:00+00:00,39.7,35.3,0.0,normal,B02,363.9,300.0,663.9,796.7
2026-02-27 15:00:00+00:00,39.7,35.3,0.0,normal,B08,363.9,300.0,663.9,796.7
2026-02-27 15:00:00+00:00,39.7,35.3,0.0,normal,B06,75.6,300.0,375.6,450.7
2026-02-27 15:00:00+00:00,39.7,35.3,0.0,normal,B07,81.4,300.0,381.4,457.7
2026-02-27 15:00:00+00:00,39.7,35.3,0.0,normal,B03,377.1,300.0,677.1,812.5
2026-02-27 16:00:00+00:00,39.8,35.3,0.0,normal,B07,89.7,300.0,389.7,467.6
2026-02-27 16:00:00+00:00,39.8,35.3,0.0,normal,B04,206.9,300.0,506.9,608.3
2026-02-27 16:00:00+00:00,39.8,35.3,0.0,normal,B05,100.4,300.0,400.4,480.5
2026-02-27 16:00:00+00:00,39.8,35.3,0.0,normal,B01,328.8,300.0,628.8,754.6
2026-02-27 16:00:00+00:00,39.8,35.3,0.0,normal,B02,332.2,300.0,632.2,758.6
2026-02-27 16:00:00+00:00,39.8,35.3,0.0,normal,B06,85.7,300.0,385.7,462.8
2026-02-27 16:00:00+00:00,39.8,35.3,0.0,normal,B03,324.6,300.0,624.6,749.5
2026-02-27 16:00:00+00:00,39.8,35.3,0.0,normal,B08,322.9,300.0,622.9,747.5
2026-02-27 17:00:00+00:00,34.5,39.7,0.0,normal,B01,277.9,228.5,506.4,607.7
2026-02-27 17:00:00+00:00,34.5,39.7,0.0,normal,B08,273.0,222.6,495.6,594.7
2026-02-27 17:00:00+00:00,34.5,39.7,0.0,normal,B06,100.4,218.9,319.3,383.2
2026-02-27 17:00:00+00:00,34.5,39.7,0.0,normal,B03,265.3,217.6,482.9,579.5
2026-02-27 17:00:00+00:00,34.5,39.7,0.0,normal,B02,296.0,222.2,518.2,621.8
2026-02-27 17:00:00+00:00,34.5,39.7,0.0,normal,B04,226.2,222.9,449.1,538.9
2026-02-27 17:00:00+00:00,34.5,39.7,0.0,normal,B05,96.4,221.3,317.70000000000005,381.2
2026-02-27 17:00:00+00:00,34.5,39.7,0.0,normal,B07,109.8,217.9,327.7,393.2
2026-02-27 18:00:00+00:00,34.3,36.0,0.0,normal,B03,230.0,207.1,437.1,524.5
2026-02-27 18:00:00+00:00,34.3,36.0,0.0,normal,B04,243.9,215.1,459.0,550.8
2026-02-27 18:00:00+00:00,34.3,36.0,0.0,normal,B05,129.2,207.7,336.9,404.3
2026-02-27 18:00:00+00:00,34.3,36.0,0.0,normal,B02,216.5,214.4,430.9,517.1
2026-02-27 18:00:00+00:00,34.3,36.0,0.0,normal,B01,241.2,213.6,454.79999999999995,545.8
2026-02-27 18:00:00+00:00,34.3,36.0,0.0,normal,B08,233.7,219.5,453.2,543.8
2026-02-27 18:00:00+00:00,34.3,36.0,0.0,normal,B06,150.8,213.6,364.4,437.3
2026-02-27 18:00:00+00:00,34.3,36.0,0.0,normal,B07,127.9,213.3,341.20000000000005,409.4
2026-02-27 19:00:00+00:00,34.4,61.7,2.6,normal,B04,252.8,204.6,457.4,548.9
2026-02-27 19:00:00+00:00,34.4,61.7,2.6,normal,B03,192.7,219.6,412.29999999999995,494.8
2026-02-27 19:00:00+00:00,34.4,61.7,2.6,normal,B08,186.1,219.8,405.9,487.1
2026-02-27 19:00:00+00:00,34.4,61.7,2.6,normal,B02,205.4,216.1,421.5,505.8
2026-02-27 19:00:00+00:00,34.4,61.7,2.6,normal,B06,184.9,217.7,402.6,483.1
2026-02-27 19:00:00+00:00,34.4,61.7,2.6,normal,B01,191.7,217.7,409.4,491.3
