ts,temperature,humidity,rain,event_type,bus_id,route,passenger_count,delay_minutes
2026-02-23 18:00:00+00:00,35.8,42.1,0.0,normal,Bus_01,Main_Gate_to_LHC,70,7.5
2026-02-23 19:00:00+00:00,35.8,37.1,0.0,normal,Bus_03,Hostel_Area_to_Library,52,3.8
2026-02-23 19:00:00+00:00,35.8,37.1,0.0,normal,Bus_01,Main_Gate_to_LHC,55,5.1
2026-02-23 19:00:00+00:00,35.8,37.1,0.0,normal,Bus_02,Hostel_Area_to_MAC,48,6.0
2026-02-23 20:00:00+00:00,31.5,41.4,0.0,normal,Bus_03,Hostel_Area_to_Library,35,3.1
2026-02-23 20:00:00+00:00,31.5,41.4,0.0,normal,Bus_02,Hostel_Area_to_MAC,28,3.5
2026-02-23 20:00:00+00:00,31.5,41.4,0.0,normal,Bus_01,Main_Gate_to_LHC,30,4.0
2026-02-23 21:00:00+00:00,34.0,43.5,0.0,normal,Bus_02,Hostel_Area_to_MAC,26,3.7
2026-02-23 21:00:00+00:00,34.0,43.5,0.0,normal,Bus_03,Hostel_Area_to_Library,26,2.0
2026-02-23 21:00:00+00:00,34.0,43.5,0.0,normal,Bus_01,Main_Gate_to_LHC,23,3.0
2026-02-23 22:00:00+00:00,29.9,43.5,0.0,normal,Bus_02,Hostel_Area_to_MAC,14,1.0
2026-02-23 22:00:00+00:00,29.9,43.5,0.0,normal,Bus_03,Hostel_Area_to_Library,10,1.2
2026-02-23 22:00:00+00:00,29.9,43.5,0.0,normal,Bus_01,Main_Gate_to_LHC,24,2.1
2026-02-23 23:00:00+00:00,26.9,56.9,0.0,normal,Bus_01,Main_Gate_to_LHC,14,1.8
2026-02-23 23:00:00+00:00,26.9,56.9,0.0,normal,Bus_02,Hostel_Area_to_MAC,12,2.8
2026-02-23 23:00:00+00:00,26.9,56.9,0.0,normal,Bus_03,Hostel_Area_to_Library,9,0.5
2026-02-24 00:00:00+00:00,30.1,44.1,0.0,normal,Bus_02,Hostel_Area_to_MAC,0,0.0
2026-02-24 00:00:00+00:00,30.1,44.1,0.0,normal,Bus_01,Main_Gate_to_LHC,0,0.0
2026-02-24 00:00:00+00:00,30.1,44.1,0.0,normal,Bus_03,Hostel_Area_to_Library,0,0.0
2026-02-24 01:00:00+00:00,28.6,36.3,0.0,normal,Bus_01,Main_Gate_to_LHC,0,0.0
2026-02-24 01:00:00+00:00,28.6,36.3,0.0,normal,Bus_03,Hostel_Area_to_Library,0,0.0
2026-02-24 01:00:00+00:00,28.6,36.3,0.0,normal,Bus_02,Hostel_Area_to_MAC,0,0.0
2026-02-24 02:00:00+00:00,27.4,55.6,0.0,normal,Bus_01,Main_Gate_to_LHC,0,0.0
2026-02-24 02:00:00+00:00,27.4,55.6,0.0,normal,Bus_03,Hostel_Area_to_Library,0,0.0
2026-02-24 02:00:00+00:00,27.4,55.6,0.0,normal,Bus_02,Hostel_Area_to_MAC,0,0.0
2026-02-24 03:00:00+00:00,29.8,47.0,0.0,normal,Bus_03,Hostel_Area_to_Library,0,0.0
2026-02-24 03:00:00+00:00,29.8,47.0,0.0,normal,Bus_02,Hostel_Area_to_MAC,0,0.0
2026-02-24 03:00:00+00:00,29.8,47.0,0.0,normal,Bus_01,Main_Gate_to_LHC,0,0.0
2026-02-24 04:00:00+00:00,28.8,50.8,0.0,normal,Bus_02,Hostel_Area_to_MAC,0,0.0
2026-02-24 04:00:00+00:00,28.8,50.8,0.0,normal,Bus_03,Hostel_Area_to_Library,0,0.0
2026-02-24 04:00:00+00:00,28.8,50.8,0.0,normal,Bus_01,Main_Gate_to_LHC,0,0.0
2026-02-24 05:00:00+00:00,29.2,37.9,0.0,normal,Bus_02,Hostel_Area_to_MAC,0,0.0
2026-02-24 05:00:00+00:00,29.2,37.9,0.0,normal,Bus_03,Hostel_Area_to_Library,0,0.0
2026-02-24 05:00:00+00:00,29.2,37.9,0.0,normal,Bus_01,Main_Gate_to_LHC,0,0.0
2026-02-24 06:00:00+00:00,30.6,46.1,0.0,normal,Bus_02,Hostel_Area_to_MAC,0,0.0
2026-02-24 06:00:00+00:00,30.6,46.1,0.0,normal,Bus_03,Hostel_Area_to_Library,0,0.0
2026-02-24 06:00:00+00:00,30.6,46.1,0.0,normal,Bus_01,Main_Gate_to_LHC,0,0.0
2026-02-24 07:00:00+00:00,33.5,32.5,0.0,normal,Bus_02,Hostel_Area_to_MAC,48,4.0
2026-02-24 07:00:00+00:00,33.5,32.5,0.0,normal,Bus_03,Hostel_Area_to_Library,47,5.6
2026-02-24 07:00:00+00:00,33.5,32.5,0.0,normal,Bus_01,Main_Gate_to_LHC,52,6.0
2026-02-24 08:00:00+00:00,32.9,40.2,0.0,normal,Bus_02,Hostel_Area_to_MAC,69,5.9
2026-02-24 08:00:00+00:00,32.9,40.2,0.0,normal,Bus_01,Main_Gate_to_LHC,57,5.7
2026-02-24 08:00:00+00:00,32.9,40.2,0.0,normal,Bus_03,Hostel_Area_to_Library,58,5.7
2026-02-24 09:00:00+00:00,32.8,43.3,0.0,normal,Bus_01,Main_Gate_to_LHC,66,5.8
2026-02-24 09:00:00+00:00,32.8,43.3,0.0,normal,Bus_03,Hostel_Area_to_Library,66,5.9
2026-02-24 09:00:00+00:00,32.8,43.3,0.0,normal,Bus_02,Hostel_Area_to_MAC,70,7.3
2026-02-24 10:00:00+00:00,36.7,33.4,0.0,normal,Bus_02,Hostel_Area_to_MAC,68,5.2
2026-02-24 10:00:00+00:00,36.7,33.4,0.0,normal,Bus_03,Hostel_Area_to_Library,60,7.5
2026-02-24 10:00:00+00:00,36.7,33.4,0.0,normal,Bus_01,Main_Gate_to_LHC,69,7.7
2026-02-24 11:00:00+00:00,39.7,28.8,0.0,normal,Bus_03,Hostel_Area_to_Library,48,4.9
2026-02-24 11:00:00+00:00,39.7,28.8,0.0,normal,Bus_01,Main_Gate_to_LHC,47,4.5
2026-02-24 11:00:00+00:00,39.7,28.8,0.0,normal,Bus_02,Hostel_Area_to_MAC,47,4.1
2026-02-24 12:00:00+00:00,36.8,32.5,0.0,normal,Bus_03,Hostel_Area_to_Library,46,4.9
2026-02-24 12:00:00+00:00,36.8,32.5,0.0,normal,Bus_01,Main_Gate_to_LHC,45,4.4
2026-02-24 12:00:00+00:00,36.8,32.5,0.0,normal,Bus_02,Hostel_Area_to_MAC,37,3.7
2026-02-24 13:00:00+00:00,36.7,32.1,0.0,normal,Bus_02,Hostel_Area_to_MAC,32,2.9
2026-02-24 13:00:00+00:00,36.7,32.1,0.0,normal,Bus_03,Hostel_Area_to_Library,24,3.1
2026-02-24 13:00:00+00:00,36.7,32.1,0.0,normal,Bus_01,Main_Gate_to_LHC,35,4.3
2026-02-24 14:00:00+00:00,36.0,35.1,0.0,normal,Bus_01,Main_Gate_to_LHC,43,3.5
2026-02-24 14:00:00+00:00,36.0,35.1,0.0,normal,Bus_02,Hostel_Area_to_MAC,31,3.7
2026-02-24 14:00:00+00:00,36.0,35.1,0.0,normal,Bus_03,Hostel_Area_to_Library,35,1.6
2026-02-24 15:00:00+00:00,38.0,21.5,0.0,normal,Bus_02,Hostel_Area_to_MAC,49,5.5
2026-02-24 15:00:00+00:00,38.0,21.5,0.0,normal,Bus_03,Hostel_Area_to_Library,56,5.5
2026-02-24 15:00:00+00:00,38.0,21.5,0.0,normal,Bus_01,Main_Gate_to_LHC,66,7.5
2026-02-24 16:00:00+00:00,37.3,34.3,0.0,normal,Bus_03,Hostel_Area_to_Library,68,7.0
2026-02-24 16:00:00+00:00,37.3,34.3,0.0,normal,Bus_01,Main_Gate_to_LHC,70,8.0
2026-02-24 16:00:00+00:00,37.3,34.3,0.0,normal,Bus_02,Hostel_Area_to_MAC,60,6.3
2026-02-24 17:00:00+00:00,37.4,39.9,0.0,normal,Bus_03,Hostel_Area_to_Library,70,7.3
2026-02-24 17:00:00+00:00,37.4,39.9,0.0,normal,Bus_01,Main_Gate_to_LHC,70,6.9
2026-02-24 17:00:00+00:00,37.4,39.9,0.0,normal,Bus_02,Hostel_Area_to_MAC,70,7.0
2026-02-24 18:00:00+00:00,36.9,31.6,0.0,normal,Bus_03,Hostel_Area_to_Library,70,6.8
2026-02-24 18:00:00+00:00,36.9,31.6,0.0,normal,Bus_01,Main_Gate_to_LHC,64,5.2
2026-02-24 18:00:00+00:00,36.9,31.6,0.0,normal,Bus_02,Hostel_Area_to_MAC,63,7.6
2026-02-24 19:00:00+00:00,33.3,42.9,0.0,normal,Bus_01,Main_Gate_to_LHC,47,5.4
2026-02-24 19:00:00+00:00,33.3,42.9,0.0,normal,Bus_02,Hostel_Area_to_MAC,52,3.9
2026-02-24 19:00:00+00:00,33.3,42.9,0.0,normal,Bus_03,Hostel_Area_to_Library,50,4.2
2026-02-24 20:00:00+00:00,32.3,35.4,0.0,normal,Bus_03,Hostel_Area_to_Library,38,4.9
2026-02-24 20:00:00+00:00,32.3,35.4,0.0,normal,Bus_01,Main_Gate_to_LHC,43,3.4
2026-02-24 20:00:00+00:00,32.3,35.4,0.0,normal,Bus_02,Hostel_Area_to_MAC,40,3.0
2026-02-24 21:00:00+00:00,35.4,35.4,0.0,normal,Bus_01,Main_Gate_to_LHC,20,1.8
2026-02-24 21:00:00+00:00,35.4,35.4,0.0,normal,Bus_02,Hostel_Area_to_MAC,20,3.1
2026-02-24 21:00:00+00:00,35.4,35.4,0.0,normal,Bus_03,Hostel_Area_to_Library,21,2.6
2026-02-24 22:00:00+00:00,29.7,34.5,0.0,normal,Bus_02,Hostel_Area_to_MAC,15,0.1
2026-02-24 22:00:00+00:00,29.7,34.5,0.0,normal,Bus_01,Main_Gate_to_LHC,22,2.5
2026-02-24 22:00:00+00:00,29.7,34.5,0.0,normal,Bus_03,Hostel_Area_to_Library,12,0.9
2026-02-24 23:00:00+00:00,30.9,38.8,0.0,normal,Bus_01,Main_Gate_to_LHC,15,2.9
2026-02-24 23:00:00+00:00,30.9,38.8,0.0,normal,Bus_02,Hostel_Area_to_MAC,4,0.0
2026-02-24 23:00:00+00:00,30.9,38.8,0.0,normal,Bus_03,Hostel_Area_to_Library,18,1.2
2026-02-25 00:00:00+00:00,28.9,51.5,0.0,normal,Bus_02,Hostel_Area_to_MAC,0,0.0
2026-02-25 00:00:00+00:00,28.9,51.5,0.0,normal,Bus_03,Hostel_Area_to_Library,0,0.0
2026-02-25 00:00:00+00:00,28.9,51.5,0.0,normal,Bus_01,Main_Gate_to_LHC,0,0.0
2026-02-25 01:00:00+00:00,26.9,50.0,0.0,normal,Bus_02,Hostel_Area_to_MAC,0,0.0
2026-02-25 01:00:00+00:00,26.9,50.0,0.0,normal,Bus_01,Main_Gate_to_LHC,0,0.0
2026-02-25 01:00:00+00:00,26.9,50.0,0.0,normal,Bus_03,Hostel_Area_to_Library,0,0.0
2026-02-25 02:00:00+00:00,30.5,32.0,0.0,normal,Bus_01,Main_Gate_to_LHC,0,0.0
2026-02-25 02:00:00+00:00,30.5,32.0,0.0,normal,Bus_02,Hostel_Area_to_MAC,0,0.0
2026-02-25 02:00:00+00:00,30.5,32.0,0.0,normal,Bus_03,Hostel_Area_to_Library,0,0.0
2026-02-25 03:00:00+00:00,27.2,44.7,0.0,normal,Bus_02,Hostel_Area_to_MAC,0,0.0
2026-02-25 03:00:00+00:00,27.2,44.7,0.0,normal,Bus_01,Main_Gate_to_LHC,0,0.0
2026-02-25 03:00:00+00:00,27.2,44.7,0.0,normal,Bus_03,Hostel_Area_to_Library,0,0.0
2026-02-25 04:00:00+00:00,28.6,46.9,0.0,normal,Bus_01,Main_Gate_to_LHC,0,0.0
2026-02-25 04:00:00+00:00,28.6,46.9,0.0,normal,Bus_03,Hostel_Area_to_Library,0,0.0
2026-02-25 04:00:00+00:00,28.6,46.9,0.0,normal,Bus_02,Hostel_Area_to_MAC,0,0.0
2026-02-25 05:00:00+00:00,28.1,44.6,0.0,normal,Bus_01,Main_Gate_to_LHC,0,0.0
2026-02-25 05:00:00+00:00,28.1,44.6,0.0,normal,Bus_03,Hostel_Area_to_Library,0,0.0
2026-02-25 05:00:00+00:00,28.1,44.6,0.0,normal,Bus_02,Hostel_Area_to_MAC,0,0.0
2026-02-25 06:00:00+00:00,29.6,43.9,0.0,normal,Bus_02,Hostel_Area_to_MAC,0,0.0
2026-02-25 06:00:00+00:00,29.6,43.9,0.0,normal,Bus_01,Main_Gate_to_LHC,0,0.0
2026-02-25 06:00:00+00:00,29.6,43.9,0.0,normal,Bus_03,Hostel_Area_to_Library,0,0.0
2026-02-25 07:00:00+00:00,32.2,46.2,0.0,normal,Bus_02,Hostel_Area_to_MAC,50,5.1
2026-02-25 07:00:00+00:00,32.2,46.2,0.0,normal,Bus_01,Main_Gate_to_LHC,46,5.2
2026-02-25 07:00:00+00:00,32.2,46.2,0.0,normal,Bus_03,Hostel_Area_to_Library,53,4.8
2026-02-25 08:00:00+00:00,34.8,41.1,0.0,normal,Bus_01,Main_Gate_to_LHC,66,6.9
2026-02-25 08:00:00+00:00,34.8,41.1,0.0,normal,Bus_02,Hostel_Area_to_MAC,70,5.6
2026-02-25 08:00:00+00:00,34.8,41.1,0.0,normal,Bus_03,Hostel_Area_to_Library,54,6.4
2026-02-25 09:00:00+00:00,33.2,40.2,0.0,normal,Bus_01,Main_Gate_to_LHC,67,7.7
2026-02-25 09:00:00+00:00,33.2,40.2,0.0,normal,Bus_02,Hostel_Area_to_MAC,70,8.0
2026-02-25 09:00:00+00:00,33.2,40.2,0.0,normal,Bus_03,Hostel_Area_to_Library,70,6.6
2026-02-25 10:00:00+00:00,39.3,36.2,0.0,normal,Bus_01,Main_Gate_to_LHC,64,6.8
2026-02-25 10:00:00+00:00,39.3,36.2,0.0,normal,Bus_02,Hostel_Area_to_MAC,70,5.7
2026-02-25 10:00:00+00:00,39.3,36.2,0.0,normal,Bus_03,Hostel_Area_to_Library,70,6.0
2026-02-25 11:00:00+00:00,36.1,43.8,0.0,normal,Bus_02,Hostel_Area_to_MAC,49,5.0
2026-02-25 11:00:00+00:00,36.1,43.8,0.0,normal,Bus_01,Main_Gate_to_LHC,57,3.9
2026-02-25 11:00:00+00:00,36.1,43.8,0.0,normal,Bus_03,Hostel_Area_to_Library,57,5.4
2026-02-25 12:00:00+00:00,37.0,31.2,0.0,normal,Bus_02,Hostel_Area_to_MAC,36,3.9
2026-02-25 12:00:00+00:00,37.0,31.2,0.0,normal,Bus_01,Main_Gate_to_LHC,34,2.8
2026-02-25 12:00:00+00:00,37.0,31.2,0.0,normal,Bus_03,Hostel_Area_to_Library,35,2.5
2026-02-25 13:00:00+00:00,40.1,23.2,0.0,normal,Bus_02,Hostel_Area_to_MAC,33,4.5
2026-02-25 13:00:00+00:00,40.1,23.2,0.0,normal,Bus_03,Hostel_Area_to_Library,42,4.2
2026-02-25 13:00:00+00:00,40.1,23.2,0.0,normal,Bus_01,Main_Gate_to_LHC,32,2.9
2026-02-25 14:00:00+00:00,35.3,41.7,0.0,normal,Bus_02,Hostel_Area_to_MAC,44,2.9
2026-02-25 14:00:00+00:00,35.3,41.7,0.0,normal,Bus_03,Hostel_Area_to_Library,46,4.4
2026-02-25 14:00:00+00:00,35.3,41.7,0.0,normal,Bus_01,Main_Gate_to_LHC,42,3.9
2026-02-25 15:00:00+00:00,38.1,33.5,0.0,normal,Bus_02,Hostel_Area_to_MAC,55,4.2
2026-02-25 15:00:00+00:00,38.1,33.5,0.0,normal,Bus_01,Main_Gate_to_LHC,54,7.1
2026-02-25 15:00:00+00:00,38.1,33.5,0.0,normal,Bus_03,Hostel_Area_to_Library,54,4.3
2026-02-25 16:00:00+00:00,37.0,33.3,0.0,normal,Bus_02,Hostel_Area_to_MAC,60,5.9
2026-02-25 16:00:00+00:00,37.0,33.3,0.0,normal,Bus_01,Main_Gate_to_LHC,68,5.7
2026-02-25 16:00:00+00:00,37.0,33.3,0.0,normal,Bus_03,Hostel_Area_to_Library,70,6.5
2026-02-25 17:00:00+00:00,36.1,32.8,0.0,normal,Bus_02,Hostel_Area_to_MAC,69,8.2
2026-02-25 17:00:00+00:00,36.1,32.8,0.0,normal,Bus_01,Main_Gate_to_LHC,70,7.2
2026-02-25 17:00:00+00:00,36.1,32.8,0.0,normal,Bus_03,Hostel_Area_to_Library,70,5.6
2026-02-25 18:00:00+00:00,35.1,35.2,0.0,normal,Bus_01,Main_Gate_to_LHC,70,6.5
2026-02-25 18:00:00+00:00,35.1,35.2,0.0,normal,Bus_02,Hostel_Area_to_MAC,66,8.1
2026-02-25 18:00:00+00:00,35.1,35.2,0.0,normal,Bus_03,Hostel_Area_to_Library,67,7.0
2026-02-25 19:00:00+00:00,33.3,37.4,0.0,normal,Bus_02,Hostel_Area_to_MAC,54,5.2
2026-02-25 19:00:00+00:00,33.3,37.4,0.0,normal,Bus_01,Main_Gate_to_LHC,56,5.7
2026-02-25 19:00:00+00:00,33.3,37.4,0.0,normal,Bus_03,Hostel_Area_to_Library,51,4.5
2026-02-25 20:00:00+00:00,29.5,49.2,0.0,normal,Bus_02,Hostel_Area_to_MAC,33,2.0
2026-02-25 20:00:00+00:00,29.5,49.2,0.0,normal,Bus_01,Main_Gate_to_LHC,40,3.6
2026-02-25 20:00:00+00:00,29.5,49.2,0.0,normal,Bus_03,Hostel_Area_to_Library,24,2.6
2026-02-25 21:00:00+00:00,32.5,40.8,0.0,normal,Bus_01,Main_Gate_to_LHC,30,2.5
2026-02-25 21:00:00+00:00,32.5,40.8,0.0,normal,Bus_02,Hostel_Area_to_MAC,13,1.0
2026-02-25 21:00:00+00:00,32.5,40.8,0.0,normal,Bus_03,Hostel_Area_to_Library,22,1.1
2026-02-25 22:00:00+00:00,31.1,44.8,0.0,normal,Bus_03,Hostel_Area_to_Library,16,2.8
2026-02-25 22:00:00+00:00,31.1,44.8,0.0,normal,Bus_01,Main_Gate_to_LHC,28,1.9
2026-02-25 22:00:00+00:00,31.1,44.8,0.0,normal,Bus_02,Hostel_Area_to_MAC,16,2.4
2026-02-25 23:00:00+00:00,28.6,44.4,0.0,normal,Bus_01,Main_Gate_to_LHC,7,0.0
2026-02-25 23:00:00+00:00,28.6,44.4,0.0,normal,Bus_02,Hostel_Area_to_MAC,16,0.1
2026-02-25 23:00:00+00:00,28.6,44.4,0.0,normal,Bus_03,Hostel_Area_to_Library,5,0.0
2026-02-26 00:00:00+00:00,29.8,46.4,0.0,normal,Bus_03,Hostel_Area_to_Library,0,0.0
2026-02-26 00:00:00+00:00,29.8,46.4,0.0,normal,Bus_01,Main_Gate_to_LHC,0,0.0
2026-02-26 00:00:00+00:00,29.8,46.4,0.0,normal,Bus_02,Hostel_Area_to_MAC,0,0.0
2026-02-26 01:00:00+00:00,31.5,50.8,0.0,normal,Bus_02,Hostel_Area_to_MAC,0,0.0
2026-02-26 01:00:00+00:00,31.5,50.8,0.0,normal,Bus_01,Main_Gate_to_LHC,0,0.0
2026-02-26 01:00:00+00:00,31.5,50.8,0.0,normal,Bus_03,Hostel_Area_to_Library,0,0.0
2026-02-26 02:00:00+00:00,29.7,41.6,0.0,normal,Bus_02,Hostel_Area_to_MAC,0,0.0
2026-02-26 02:00:00+00:00,29.7,41.6,0.0,normal,Bus_01,Main_Gate_to_LHC,0,0.0
2026-02-26 02:00:00+00:00,29.7,41.6,0.0,normal,Bus_03,Hostel_Area_to_Library,0,0.0
2026-02-26 03:00:00+00:00,27.6,43.5,0.0,normal,Bus_02,Hostel_Area_to_MAC,0,0.0
2026-02-26 03:00:00+00:00,27.6,43.5,0.0,normal,Bus_01,Main_Gate_to_LHC,0,0.0
2026-02-26 03:00:00+00:00,27.6,43.5,0.0,normal,Bus_03,Hostel_Area_to_Library,0,0.0
2026-02-26 04:00:00+00:00,29.4,32.2,0.0,normal,Bus_01,Main_Gate_to_LHC,0,0.0
2026-02-26 04:00:00+00:00,29.4,32.2,0.0,normal,Bus_03,Hostel_Area_to_Library,0,0.0
2026-02-26 04:00:00+00:00,29.4,32.2,0.0,normal,Bus_02,Hostel_Area_to_MAC,0,0.0
2026-02-26 05:00:00+00:00,29.1,44.8,0.0,normal,Bus_01,Main_Gate_to_LHC,0,0.0
2026-02-26 05:00:00+00:00,29.1,44.8,0.0,normal,Bus_03,Hostel_Area_to_Library,0,0.0
2026-02-26 05:00:00+00:00,29.1,44.8,0.0,normal,Bus_02,Hostel_Area_to_MAC,0,0.0
2026-02-26 06:00:00+00:00,28.5,51.2,0.0,normal,Bus_03,Hostel_Area_to_Library,0,0.0
2026-02-26 06:00:00+00:00,28.5,51.2,0.0,normal,Bus_02,Hostel_Area_to_MAC,0,0.0
2026-02-26 06:00:00+00:00,28.5,51.2,0.0,normal,Bus_01,Main_Gate_to_LHC,0,0.0
2026-02-26 07:00:00+00:00,30.3,45.9,0.0,normal,Bus_01,Main_Gate_to_LHC,61,6.7
2026-02-26 07:00:00+00:00,30.3,45.9,0.0,normal,Bus_03,Hostel_Area_to_Library,41,3.8
2026-02-26 07:00:00+00:00,30.3,45.9,0.0,normal,Bus_02,Hostel_Area_to_MAC,51,4.7
2026-02-26 08:00:00+00:00,37.5,25.7,0.0,normal,Bus_02,Hostel_Area_to_MAC,70,9.2
2026-02-26 08:00:00+00:00,37.5,25.7,0.0,normal,Bus_03,Hostel_Area_to_Library,59,7.0
2026-02-26 08:00:00+00:00,37.5,25.7,0.0,normal,Bus_01,Main_Gate_to_LHC,69,6.5
2026-02-26 09:00:00+00:00,34.4,36.4,0.0,normal,Bus_01,Main_Gate_to_LHC,68,8.5
2026-02-26 09:00:00+00:00,34.4,36.4,0.0,normal,Bus_03,Hostel_Area_to_Library,64,6.6
2026-02-26 09:00:00+00:00,34.4,36.4,0.0,normal,Bus_02,Hostel_Area_to_MAC,70,6.4
2026-02-26 10:00:00+00:00,34.9,41.4,0.0,normal,Bus_02,Hostel_Area_to_MAC,55,4.5
2026-02-26 10:00:00+00:00,34.9,41.4,0.0,normal,Bus_01,Main_Gate_to_LHC,67,9.2
2026-02-26 10:00:00+00:00,34.9,41.4,0.0,normal,Bus_03,Hostel_Area_to_Library,59,5.5
2026-02-26 11:00:00+00:00,38.5,36.1,0.0,normal,Bus_01,Main_Gate_to_LHC,63,6.6
2026-02-26 11:00:00+00:00,38.5,36.1,0.0,normal,Bus_02,Hostel_Area_to_MAC,51,5.7
2026-02-26 11:00:00+00:00,38.5,36.1,0.0,normal,Bus_03,Hostel_Area_to_Library,46,5.1
2026-02-26 12:00:00+00:00,36.6,47.3,0.0,normal,Bus_02,Hostel_Area_to_MAC,36,3.9
2026-02-26 12:00:00+00:00,36.6,47.3,0.0,normal,Bus_03,Hostel_Area_to_Library,41,4.7
2026-02-26 12:00:00+00:00,36.6,47.3,0.0,normal,Bus_01,Main_Gate_to_LHC,44,2.5
2026-02-26 13:00:00+00:00,35.5,31.6,0.0,normal,Bus_01,Main_Gate_to_LHC,36,3.1
2026-02-26 13:00:00+00:00,35.5,31.6,0.0,normal,Bus_02,Hostel_Area_to_MAC,38,5.0
2026-02-26 13:00:00+00:00,35.5,31.6,0.0,normal,Bus_03,Hostel_Area_to_Library,32,1.4
2026-02-26 14:00:00+00:00,38.6,32.6,0.0,normal,Bus_02,Hostel_Area_to_MAC,34,3.4
2026-02-26 14:00:00+00:00,38.6,32.6,0.0,normal,Bus_01,Main_Gate_to_LHC,40,4.0
2026-02-26 14:00:00+00:00,38.6,32.6,0.0,normal,Bus_03,Hostel_Area_to_Library,36,5.4
2026-02-26 15:00:00+00:00,37.0,59.6,9.2,normal,Bus_02,Hostel_Area_to_MAC,70,10.8
2026-02-26 15:00:00+00:00,37.0,59.6,9.2,normal,Bus_01,Main_Gate_to_LHC,70,13.3
2026-02-26 15:00:00+00:00,37.0,59.6,9.2,normal,Bus_03,Hostel_Area_to_Library,69,11.1
2026-02-26 16:00:00+00:00,38.1,30.7,0.0,normal,Bus_01,Main_Gate_to_LHC,69,5.9
2026-02-26 16:00:00+00:00,38.1,30.7,0.0,normal,Bus_02,Hostel_Area_to_MAC,70,8.1
2026-02-26 16:00:00+00:00,38.1,30.7,0.0,normal,Bus_03,Hostel_Area_to_Library,70,7.1
2026-02-26 17:00:00+00:00,36.1,33.7,0.0,normal,Bus_01,Main_Gate_to_LHC,70,6.7
2026-02-26 17:00:00+00:00,36.1,33.7,0.0,normal,Bus_02,Hostel_Area_to_MAC,70,4.2
2026-02-26 17:00:00+00:00,36.1,33.7,0.0,normal,Bus_03,Hostel_Area_to_Library,70,7.5
2026-02-26 18:00:00+00:00,36.4,33.3,0.0,normal,Bus_01,Main_Gate_to_LHC,70,6.5
2026-02-26 18:00:00+00:00,36.4,33.3,0.0,normal,Bus_03,Hostel_Area_to_Library,70,5.9
2026-02-26 18:00:00+00:00,36.4,33.3,0.0,normal,Bus_02,Hostel_Area_to_MAC,70,7.3
2026-02-26 19:00:00+00:00,35.0,47.8,0.0,normal,Bus_02,Hostel_Area_to_MAC,56,6.3
2026-02-26 19:00:00+00:00,35.0,47.8,0.0,normal,Bus_01,Main_Gate_to_LHC,56,6.0
2026-02-26 19:00:00+00:00,35.0,47.8,0.0,normal,Bus_03,Hostel_Area_to_Library,46,4.0
2026-02-26 20:00:00+00:00,34.6,36.4,0.0,normal,Bus_01,Main_Gate_to_LHC,38,2.7
2026-02-26 20:00:00+00:00,34.6,36.4,0.0,normal,Bus_03,Hostel_Area_to_Library,35,4.0
2026-02-26 20:00:00+00:00,34.6,36.4,0.0,normal,Bus_02,Hostel_Area_to_MAC,34,3.2
2026-02-26 21:00:00+00:00,33.8,37.2,0.0,normal,Bus_02,Hostel_Area_to_MAC,24,1.4
2026-02-26 21:00:00+00:00,33.8,37.2,0.0,normal,Bus_01,Main_Gate_to_LHC,20,2.5
2026-02-26 21:00:00+00:00,33.8,37.2,0.0,normal,Bus_03,Hostel_Area_to_Library,29,2.3
2026-02-26 22:00:00+00:00,27.8,43.3,0.0,normal,Bus_01,Main_Gate_to_LHC,11,2.0
2026-02-26 22:00:00+00:00,27.8,43.3,0.0,normal,Bus_03,Hostel_Area_to_Library,12,2.4
2026-02-26 22:00:00+00:00,27.8,43.3,0.0,normal,Bus_02,Hostel_Area_to_MAC,13,1.3
2026-02-26 23:00:00+00:00,27.0,47.8,0.0,normal,Bus_01,Main_Gate_to_LHC,11,2.5
2026-02-26 23:00:00+00:00,27.0,47.8,0.0,normal,Bus_03,Hostel_Area_to_Library,13,1.0
2026-02-26 23:00:00+00:00,27.0,47.8,0.0,normal,Bus_02,Hostel_Area_to_MAC,8,0.0
2026-02-27 00:00:00+00:00,29.1,54.7,0.0,normal,Bus_01,Main_Gate_to_LHC,0,0.0
2026-02-27 00:00:00+00:00,29.1,54.7,0.0,normal,Bus_02,Hostel_Area_to_MAC,0,0.0
2026-02-27 00:00:00+00:00,29.1,54.7,0.0,normal,Bus_03,Hostel_Area_to_Library,0,0.0
2026-02-27 01:00:00+00:00,29.1,45.3,0.0,normal,Bus_03,Hostel_Area_to_Library,0,0.0
2026-02-27 01:00:00+00:00,29.1,45.3,0.0,normal,Bus_02,Hostel_Area_to_MAC,0,0.0
2026-02-27 01:00:00+00:00,29.1,45.3,0.0,normal,Bus_01,Main_Gate_to_LHC,0,0.0
2026-02-27 02:00:00+00:00,29.7,34.5,0.0,normal,Bus_03,Hostel_Area_to_Library,0,0.0
2026-02-27 02:00:00+00:00,29.7,34.5,0.0,normal,Bus_02,Hostel_Area_to_MAC,0,0.0
2026-02-27 02:00:00+00:00,29.7,34.5,0.0,normal,Bus_01,Main_Gate_to_LHC,0,0.0
2026-02-27 03:00:00+00:00,28.9,50.5,0.0,normal,Bus_03,Hostel_Area_to_Library,0,0.0
2026-02-27 03:00:00+00:00,28.9,50.5,0.0,normal,Bus_02,Hostel_Area_to_MAC,0,0.0
