ts,temperature,humidity,rain,event_type,mess_id,entries,estimated_wait_min,meal_type,menu_served,student_rating
2026-02-27 22:00:00+00:00,34.6,38.8,0.0,normal,M03,0,0.0,None,Closed,
2026-02-27 22:00:00+00:00,34.6,38.8,0.0,normal,M02,0,0.0,None,Closed,
2026-02-27 23:00:00+00:00,30.0,48.6,0.0,normal,M03,0,0.0,None,Closed,
2026-02-27 23:00:00+00:00,30.0,48.6,0.0,normal,M01,0,0.0,None,Closed,
2026-02-27 23:00:00+00:00,30.0,48.6,0.0,normal,M02,0,0.0,None,Closed,
2026-02-28 00:00:00+00:00,29.9,46.3,0.0,normal,M01,0,0.0,None,Closed,
2026-02-28 00:00:00+00:00,29.9,46.3,0.0,normal,M03,0,0.0,None,Closed,
2026-02-28 00:00:00+00:00,29.9,46.3,0.0,normal,M02,0,0.0,None,Closed,
2026-02-28 01:00:00+00:00,27.5,51.1,0.0,normal,M01,0,0.0,None,Closed,
2026-02-28 01:00:00+00:00,27.5,51.1,0.0,normal,M02,0,0.0,None,Closed,
2026-02-28 01:00:00+00:00,27.5,51.1,0.0,normal,M03,0,0.0,None,Closed,
2026-02-28 02:00:00+00:00,31.3,49.7,0.0,normal,M01,0,0.0,None,Closed,
2026-02-28 02:00:00+00:00,31.3,49.7,0.0,normal,M02,0,0.0,None,Closed,
2026-02-28 02:00:00+00:00,31.3,49.7,0.0,normal,M03,0,0.0,None,Closed,
2026-02-28 03:00:00+00:00,31.1,40.9,0.0,normal,M01,0,0.0,None,Closed,
2026-02-28 03:00:00+00:00,31.1,40.9,0.0,normal,M03,0,0.0,None,Closed,
2026-02-28 03:00:00+00:00,31.1,40.9,0.0,normal,M02,0,0.0,None,Closed,
2026-02-28 04:00:00+00:00,27.7,47.8,0.0,normal,M01,0,0.0,None,Closed,
2026-02-28 04:00:00+00:00,27.7,47.8,0.0,normal,M02,0,0.0,None,Closed,
2026-02-28 04:00:00+00:00,27.7,47.8,0.0,normal,M03,0,0.0,None,Closed,
2026-02-28 05:00:00+00:00,30.0,50.4,0.0,normal,M03,0,0.0,None,Closed,
2026-02-28 05:00:00+00:00,30.0,50.4,0.0,normal,M01,0,0.0,None,Closed,
2026-02-28 05:00:00+00:00,30.0,50.4,0.0,normal,M02,0,0.0,None,Closed,
2026-02-28 06:00:00+00:00,28.5,55.0,0.0,normal,M01,0,0.0,None,Closed,
2026-02-28 06:00:00+00:00,28.5,55.0,0.0,normal,M03,0,0.0,None,Closed,
2026-02-28 06:00:00+00:00,28.5,55.0,0.0,normal,M02,0,0.0,None,Closed,
2026-02-28 07:00:00+00:00,32.0,39.9,0.0,normal,M01,152,3.5,Breakfast,North Indian,5.0
2026-02-28 07:00:00+00:00,32.0,39.9,0.0,normal,M02,190,9.4,Breakfast,Nutrition Diet,4.5
2026-02-28 07:00:00+00:00,32.0,39.9,0.0,normal,M03,176,4.3,Breakfast,South Indian,4.5
2026-02-28 08:00:00+00:00,32.0,33.8,0.0,normal,M02,232,12.6,Breakfast,North Indian,4.2
2026-02-28 08:00:00+00:00,32.0,33.8,0.0,normal,M03,155,3.8,Breakfast,North Indian,4.9
2026-02-28 08:00:00+00:00,32.0,33.8,0.0,normal,M01,144,2.4,Breakfast,North Indian,4.5
2026-02-28 09:00:00+00:00,36.0,36.3,0.0,normal,M02,156,5.3,Breakfast,South Indian,4.8
2026-02-28 09:00:00+00:00,36.0,36.3,0.0,normal,M01,242,9.0,Breakfast,Nutrition Diet,4.4
2026-02-28 09:00:00+00:00,36.0,36.3,0.0,normal,M03,125,1.1,Breakfast,Nutrition Diet,4.5
2026-02-28 10:00:00+00:00,34.1,32.4,0.0,normal,M02,0,0.0,None,Closed,
2026-02-28 10:00:00+00:00,34.1,32.4,0.0,normal,M03,0,0.0,None,Closed,
2026-02-28 10:00:00+00:00,34.1,32.4,0.0,normal,M01,0,0.0,None,Closed,
2026-02-28 11:00:00+00:00,36.5,43.6,0.0,normal,M03,0,0.0,None,Closed,
2026-02-28 11:00:00+00:00,36.5,43.6,0.0,normal,M02,0,0.0,None,Closed,
2026-02-28 11:00:00+00:00,36.5,43.6,0.0,normal,M01,0,0.0,None,Closed,
2026-02-28 12:00:00+00:00,37.4,26.3,0.0,normal,M01,220,8.4,Lunch,North Indian,4.5
2026-02-28 12:00:00+00:00,37.4,26.3,0.0,normal,M02,304,21.1,Lunch,Nutrition Diet,4.0
2026-02-28 12:00:00+00:00,37.4,26.3,0.0,normal,M03,150,2.2,Lunch,Nutrition Diet,4.9
2026-02-28 13:00:00+00:00,38.0,31.7,0.0,normal,M01,310,16.2,Lunch,South Indian,4.1
2026-02-28 13:00:00+00:00,38.0,31.7,0.0,normal,M02,201,9.8,Lunch,South Indian,4.4
2026-02-28 13:00:00+00:00,38.0,31.7,0.0,normal,M03,296,11.8,Lunch,South Indian,4.0
2026-02-28 14:00:00+00:00,34.5,38.0,0.0,normal,M01,307,14.7,Lunch,Nutrition Diet,4.4
2026-02-28 14:00:00+00:00,34.5,38.0,0.0,normal,M02,230,13.7,Lunch,North Indian,3.9
2026-02-28 14:00:00+00:00,34.5,38.0,0.0,normal,M03,347,14.5,Lunch,Nutrition Diet,3.8
2026-02-28 15:00:00+00:00,38.0,36.5,0.0,normal,M03,0,0.0,None,Closed,
2026-02-28 15:00:00+00:00,38.0,36.5,0.0,normal,M01,0,0.0,None,Closed,
2026-02-28 15:00:00+00:00,38.0,36.5,0.0,normal,M02,0,0.0,None,Closed,
2026-02-28 16:00:00+00:00,40.6,34.7,0.0,normal,M02,0,0.0,None,Closed,
2026-02-28 16:00:00+00:00,40.6,34.7,0.0,normal,M01,0,0.0,None,Closed,
2026-02-28 16:00:00+00:00,40.6,34.7,0.0,normal,M03,0,0.0,None,Closed,
2026-02-28 17:00:00+00:00,36.6,29.5,0.0,normal,M02,0,0.0,None,Closed,
2026-02-28 17:00:00+00:00,36.6,29.5,0.0,normal,M01,0,0.0,None,Closed,
2026-02-28 17:00:00+00:00,36.6,29.5,0.0,normal,M03,0,0.0,None,Closed,
2026-02-28 18:00:00+00:00,39.9,30.5,0.0,normal,M01,0,0.0,None,Closed,
2026-02-28 18:00:00+00:00,39.9,30.5,0.0,normal,M02,0,0.0,None,Closed,
2026-02-28 18:00:00+00:00,39.9,30.5,0.0,normal,M03,0,0.0,None,Closed,
2026-02-28 19:00:00+00:00,34.8,37.7,0.0,normal,M03,188,5.4,Dinner,North Indian,4.9
2026-02-28 19:00:00+00:00,34.8,37.7,0.0,normal,M02,281,19.5,Dinner,South Indian,3.8
2026-02-28 19:00:00+00:00,34.8,37.7,0.0,normal,M01,203,6.1,Dinner,Nutrition Diet,4.3
2026-02-28 20:00:00+00:00,33.8,38.6,0.0,normal,M01,344,19.6,Dinner,North Indian,3.6
2026-02-28 20:00:00+00:00,33.8,38.6,0.0,normal,M03,334,13.5,Dinner,South Indian,3.7
2026-02-28 20:00:00+00:00,33.8,38.6,0.0,normal,M02,254,17.7,Dinner,Nutrition Diet,4.0
2026-02-28 21:00:00+00:00,31.3,40.3,0.0,normal,M03,415,21.6,Dinner,Nutrition Diet,3.1
2026-02-28 21:00:00+00:00,31.3,40.3,0.0,normal,M02,357,32.1,Dinner,Nutrition Diet,3.2
2026-02-28 21:00:00+00:00,31.3,40.3,0.0,normal,M01,331,19.2,Dinner,Nutrition Diet,3.6
2026-02-28 22:00:00+00:00,30.1,60.9,4.2,normal,M02,0,0.0,None,Closed,
2026-02-28 22:00:00+00:00,30.1,60.9,4.2,normal,M03,0,0.0,None,Closed,
2026-02-28 22:00:00+00:00,30.1,60.9,4.2,normal,M01,0,0.0,None,Closed,
2026-02-28 23:00:00+00:00,32.0,28.6,0.0,normal,M03,0,0.0,None,Closed,
2026-02-28 23:00:00+00:00,32.0,28.6,0.0,normal,M01,0,0.0,None,Closed,
2026-02-28 23:00:00+00:00,32.0,28.6,0.0,normal,M02,0,0.0,None,Closed,
2026-03-01 00:00:00+00:00,26.1,44.6,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-01 00:00:00+00:00,26.1,44.6,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-01 00:00:00+00:00,26.1,44.6,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-01 01:00:00+00:00,27.0,50.5,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-01 01:00:00+00:00,27.0,50.5,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-01 01:00:00+00:00,27.0,50.5,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-01 02:00:00+00:00,29.0,45.2,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-01 02:00:00+00:00,29.0,45.2,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-01 02:00:00+00:00,29.0,45.2,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-01 03:00:00+00:00,28.5,49.8,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-01 03:00:00+00:00,28.5,49.8,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-01 03:00:00+00:00,28.5,49.8,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-01 04:00:00+00:00,30.5,37.6,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-01 04:00:00+00:00,30.5,37.6,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-01 04:00:00+00:00,30.5,37.6,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-01 05:00:00+00:00,29.5,45.4,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-01 05:00:00+00:00,29.5,45.4,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-01 05:00:00+00:00,29.5,45.4,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-01 06:00:00+00:00,31.8,38.4,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-01 06:00:00+00:00,31.8,38.4,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-01 06:00:00+00:00,31.8,38.4,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-01 07:00:00+00:00,32.2,41.9,0.0,exam_week,M01,119,1.6,Breakfast,North Indian,4.8
2026-03-01 07:00:00+00:00,32.2,41.9,0.0,exam_week,M03,136,1.0,Breakfast,Nutrition Diet,5.2
2026-03-01 07:00:00+00:00,32.2,41.9,0.0,exam_week,M02,205,12.4,Breakfast,Nutrition Diet,4.1
2026-03-01 08:00:00+00:00,32.5,37.6,0.0,exam_week,M02,142,5.4,Breakfast,South Indian,4.7
2026-03-01 08:00:00+00:00,32.5,37.6,0.0,exam_week,M01,248,10.3,Breakfast,Nutrition Diet,4.4
2026-03-01 08:00:00+00:00,32.5,37.6,0.0,exam_week,M03,224,8.3,Breakfast,North Indian,3.8
2026-03-01 09:00:00+00:00,35.0,36.8,0.0,exam_week,M02,176,9.5,Breakfast,South Indian,4.6
2026-03-01 09:00:00+00:00,35.0,36.8,0.0,exam_week,M01,234,7.9,Breakfast,South Indian,4.5
2026-03-01 09:00:00+00:00,35.0,36.8,0.0,exam_week,M03,207,5.8,Breakfast,North Indian,3.8
2026-03-01 10:00:00+00:00,36.8,29.5,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-01 10:00:00+00:00,36.8,29.5,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-01 10:00:00+00:00,36.8,29.5,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-01 11:00:00+00:00,36.6,34.0,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-01 11:00:00+00:00,36.6,34.0,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-01 11:00:00+00:00,36.6,34.0,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-01 12:00:00+00:00,39.1,26.6,0.0,exam_week,M03,234,6.7,Lunch,Nutrition Diet,4.4
2026-03-01 12:00:00+00:00,39.1,26.6,0.0,exam_week,M02,250,16.9,Lunch,South Indian,4.4
2026-03-01 12:00:00+00:00,39.1,26.6,0.0,exam_week,M01,294,13.7,Lunch,North Indian,4.0
2026-03-01 13:00:00+00:00,38.8,33.1,0.0,exam_week,M03,169,4.0,Lunch,North Indian,4.8
2026-03-01 13:00:00+00:00,38.8,33.1,0.0,exam_week,M02,179,8.4,Lunch,Nutrition Diet,4.6
2026-03-01 13:00:00+00:00,38.8,33.1,0.0,exam_week,M01,157,3.8,Lunch,North Indian,4.9
2026-03-01 14:00:00+00:00,41.1,23.4,0.0,exam_week,M03,238,7.9,Lunch,South Indian,4.1
2026-03-01 14:00:00+00:00,41.1,23.4,0.0,exam_week,M01,161,4.9,Lunch,Nutrition Diet,4.7
2026-03-01 14:00:00+00:00,41.1,23.4,0.0,exam_week,M02,201,10.6,Lunch,Nutrition Diet,4.3
2026-03-01 15:00:00+00:00,37.4,29.2,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-01 15:00:00+00:00,37.4,29.2,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-01 15:00:00+00:00,37.4,29.2,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-01 16:00:00+00:00,33.2,65.7,11.2,exam_week,M03,0,0.0,None,Closed,
2026-03-01 16:00:00+00:00,33.2,65.7,11.2,exam_week,M01,0,0.0,None,Closed,
2026-03-01 16:00:00+00:00,33.2,65.7,11.2,exam_week,M02,0,0.0,None,Closed,
2026-03-01 17:00:00+00:00,36.3,40.7,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-01 17:00:00+00:00,36.3,40.7,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-01 17:00:00+00:00,36.3,40.7,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-01 18:00:00+00:00,35.0,30.4,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-01 18:00:00+00:00,35.0,30.4,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-01 18:00:00+00:00,35.0,30.4,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-01 19:00:00+00:00,32.5,44.2,0.0,exam_week,M02,319,24.6,Dinner,North Indian,3.0
2026-03-01 19:00:00+00:00,32.5,44.2,0.0,exam_week,M03,222,6.6,Dinner,Nutrition Diet,4.6
2026-03-01 19:00:00+00:00,32.5,44.2,0.0,exam_week,M01,377,24.7,Dinner,Nutrition Diet,3.8
2026-03-01 20:00:00+00:00,31.7,51.3,0.0,exam_week,M02,354,30.4,Dinner,Nutrition Diet,3.1
2026-03-01 20:00:00+00:00,31.7,51.3,0.0,exam_week,M03,406,20.4,Dinner,North Indian,3.9
2026-03-01 20:00:00+00:00,31.7,51.3,0.0,exam_week,M01,247,10.5,Dinner,Nutrition Diet,4.6
2026-03-01 21:00:00+00:00,29.2,54.7,0.0,exam_week,M03,390,20.4,Dinner,Nutrition Diet,3.7
2026-03-01 21:00:00+00:00,29.2,54.7,0.0,exam_week,M01,233,7.8,Dinner,Nutrition Diet,4.5
2026-03-01 21:00:00+00:00,29.2,54.7,0.0,exam_week,M02,186,9.4,Dinner,Nutrition Diet,4.1
2026-03-01 22:00:00+00:00,31.4,42.4,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-01 22:00:00+00:00,31.4,42.4,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-01 22:00:00+00:00,31.4,42.4,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-01 23:00:00+00:00,29.2,48.1,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-01 23:00:00+00:00,29.2,48.1,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-01 23:00:00+00:00,29.2,48.1,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-02 00:00:00+00:00,29.3,51.6,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-02 00:00:00+00:00,29.3,51.6,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-02 00:00:00+00:00,29.3,51.6,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-02 01:00:00+00:00,29.0,47.2,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-02 01:00:00+00:00,29.0,47.2,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-02 01:00:00+00:00,29.0,47.2,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-02 02:00:00+00:00,28.1,47.5,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-02 02:00:00+00:00,28.1,47.5,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-02 02:00:00+00:00,28.1,47.5,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-02 03:00:00+00:00,29.3,37.5,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-02 03:00:00+00:00,29.3,37.5,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-02 03:00:00+00:00,29.3,37.5,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-02 04:00:00+00:00,27.3,52.7,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-02 04:00:00+00:00,27.3,52.7,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-02 04:00:00+00:00,27.3,52.7,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-02 05:00:00+00:00,30.4,43.5,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-02 05:00:00+00:00,30.4,43.5,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-02 05:00:00+00:00,30.4,43.5,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-02 06:00:00+00:00,31.2,44.9,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-02 06:00:00+00:00,31.2,44.9,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-02 06:00:00+00:00,31.2,44.9,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-02 07:00:00+00:00,31.6,38.8,0.0,exam_week,M03,243,5.7,Breakfast,Nutrition Diet,5.0
2026-03-02 07:00:00+00:00,31.6,38.8,0.0,exam_week,M02,198,9.4,Breakfast,Nutrition Diet,4.4
2026-03-02 07:00:00+00:00,31.6,38.8,0.0,exam_week,M01,186,4.3,Breakfast,Nutrition Diet,4.7
2026-03-02 08:00:00+00:00,34.0,34.2,0.0,exam_week,M02,133,6.1,Breakfast,South Indian,4.5
2026-03-02 08:00:00+00:00,34.0,34.2,0.0,exam_week,M03,165,3.2,Breakfast,South Indian,4.9
2026-03-02 08:00:00+00:00,34.0,34.2,0.0,exam_week,M01,243,9.2,Breakfast,North Indian,4.4
2026-03-02 09:00:00+00:00,35.6,28.1,0.0,exam_week,M01,207,6.5,Breakfast,Nutrition Diet,4.5
2026-03-02 09:00:00+00:00,35.6,28.1,0.0,exam_week,M02,154,7.6,Breakfast,Nutrition Diet,3.6
2026-03-02 09:00:00+00:00,35.6,28.1,0.0,exam_week,M03,82,0.8,Breakfast,South Indian,4.5
2026-03-02 10:00:00+00:00,37.7,35.8,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-02 10:00:00+00:00,37.7,35.8,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-02 10:00:00+00:00,37.7,35.8,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-02 11:00:00+00:00,37.6,38.5,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-02 11:00:00+00:00,37.6,38.5,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-02 11:00:00+00:00,37.6,38.5,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-02 12:00:00+00:00,40.5,34.3,0.0,exam_week,M02,167,8.1,Lunch,South Indian,4.1
2026-03-02 12:00:00+00:00,40.5,34.3,0.0,exam_week,M03,203,4.4,Lunch,North Indian,5.0
2026-03-02 12:00:00+00:00,40.5,34.3,0.0,exam_week,M01,289,14.1,Lunch,South Indian,3.8
2026-03-02 13:00:00+00:00,35.7,30.0,0.0,exam_week,M03,327,12.3,Lunch,North Indian,4.1
2026-03-02 13:00:00+00:00,35.7,30.0,0.0,exam_week,M01,314,16.2,Lunch,South Indian,4.0
2026-03-02 13:00:00+00:00,35.7,30.0,0.0,exam_week,M02,322,26.3,Lunch,South Indian,3.0
2026-03-02 14:00:00+00:00,37.7,33.5,0.0,exam_week,M01,273,11.8,Lunch,North Indian,3.9
2026-03-02 14:00:00+00:00,37.7,33.5,0.0,exam_week,M02,185,8.5,Lunch,Nutrition Diet,4.4
2026-03-02 14:00:00+00:00,37.7,33.5,0.0,exam_week,M03,239,8.2,Lunch,South Indian,4.7
2026-03-02 15:00:00+00:00,39.3,27.5,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-02 15:00:00+00:00,39.3,27.5,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-02 15:00:00+00:00,39.3,27.5,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-02 16:00:00+00:00,38.3,28.8,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-02 16:00:00+00:00,38.3,28.8,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-02 16:00:00+00:00,38.3,28.8,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-02 17:00:00+00:00,36.3,28.5,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-02 17:00:00+00:00,36.3,28.5,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-02 17:00:00+00:00,36.3,28.5,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-02 18:00:00+00:00,33.5,51.1,6.3,exam_week,M02,0,0.0,None,Closed,
2026-03-02 18:00:00+00:00,33.5,51.1,6.3,exam_week,M03,0,0.0,None,Closed,
2026-03-02 18:00:00+00:00,33.5,51.1,6.3,exam_week,M01,0,0.0,None,Closed,
2026-03-02 19:00:00+00:00,35.8,27.5,0.0,exam_week,M03,381,19.9,Dinner,North Indian,3.7
2026-03-02 19:00:00+00:00,35.8,27.5,0.0,exam_week,M02,257,16.1,Dinner,North Indian,3.9
2026-03-02 20:00:00+00:00,36.8,33.3,0.0,exam_week,M02,244,15.3,Dinner,Nutrition Diet,3.6
2026-03-02 20:00:00+00:00,36.8,33.3,0.0,exam_week,M03,364,17.2,Dinner,North Indian,3.9
2026-03-02 20:00:00+00:00,36.8,33.3,0.0,exam_week,M01,283,13.5,Dinner,South Indian,3.9
2026-03-02 21:00:00+00:00,32.5,42.1,0.0,exam_week,M02,219,11.2,Dinner,Nutrition Diet,4.7
2026-03-02 21:00:00+00:00,32.5,42.1,0.0,exam_week,M03,192,2.8,Dinner,South Indian,5.1
2026-03-02 21:00:00+00:00,32.5,42.1,0.0,exam_week,M01,296,13.8,Dinner,North Indian,3.9
2026-03-02 22:00:00+00:00,32.1,34.3,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-02 22:00:00+00:00,32.1,34.3,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-02 22:00:00+00:00,32.1,34.3,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-02 23:00:00+00:00,30.1,41.5,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-02 23:00:00+00:00,30.1,41.5,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-02 23:00:00+00:00,30.1,41.5,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-03 00:00:00+00:00,26.9,54.6,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-03 00:00:00+00:00,26.9,54.6,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-03 00:00:00+00:00,26.9,54.6,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-03 01:00:00+00:00,28.4,48.6,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-03 01:00:00+00:00,28.4,48.6,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-03 01:00:00+00:00,28.4,48.6,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-03 02:00:00+00:00,29.0,44.8,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-03 02:00:00+00:00,29.0,44.8,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-03 02:00:00+00:00,29.0,44.8,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-03 03:00:00+00:00,31.9,41.9,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-03 03:00:00+00:00,31.9,41.9,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-03 03:00:00+00:00,31.9,41.9,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-03 04:00:00+00:00,27.1,47.4,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-03 04:00:00+00:00,27.1,47.4,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-03 04:00:00+00:00,27.1,47.4,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-03 05:00:00+00:00,31.0,46.2,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-03 05:00:00+00:00,31.0,46.2,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-03 05:00:00+00:00,31.0,46.2,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-03 06:00:00+00:00,29.6,50.2,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-03 06:00:00+00:00,29.6,50.2,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-03 06:00:00+00:00,29.6,50.2,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-03 07:00:00+00:00,29.8,51.0,0.0,exam_week,M01,95,0.1,Breakfast,North Indian,5.6
2026-03-03 07:00:00+00:00,29.8,51.0,0.0,exam_week,M03,192,4.5,Breakfast,Nutrition Diet,4.7
2026-03-03 07:00:00+00:00,29.8,51.0,0.0,exam_week,M02,188,9.0,Breakfast,South Indian,4.4
2026-03-03 08:00:00+00:00,31.8,41.2,0.0,exam_week,M02,98,1.6,Breakfast,South Indian,4.9
2026-03-03 08:00:00+00:00,31.8,41.2,0.0,exam_week,M03,187,4.9,Breakfast,North Indian,4.7
2026-03-03 08:00:00+00:00,31.8,41.2,0.0,exam_week,M01,192,6.2,Breakfast,South Indian,4.8
2026-03-03 09:00:00+00:00,36.6,35.6,0.0,exam_week,M01,203,6.6,Breakfast,South Indian,4.2
2026-03-03 09:00:00+00:00,36.6,35.6,0.0,exam_week,M02,233,13.3,Breakfast,South Indian,4.3
2026-03-03 09:00:00+00:00,36.6,35.6,0.0,exam_week,M03,185,2.7,Breakfast,South Indian,4.4
2026-03-03 10:00:00+00:00,37.5,36.9,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-03 10:00:00+00:00,37.5,36.9,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-03 10:00:00+00:00,37.5,36.9,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-03 11:00:00+00:00,39.2,36.5,0.0,exam_week,M03,0,0.0,None,Closed,
2026-03-03 11:00:00+00:00,39.2,36.5,0.0,exam_week,M02,0,0.0,None,Closed,
2026-03-03 11:00:00+00:00,39.2,36.5,0.0,exam_week,M01,0,0.0,None,Closed,
2026-03-03 12:00:00+00:00,37.4,37.1,0.0,exam_week,M02,299,22.3,Lunch,South Indian,3.4
2026-03-03 12:00:00+00:00,37.4,37.1,0.0,exam_week,M01,202,7.3,Lunch,South Indian,5.0
2026-03-03 12:00:00+00:00,37.4,37.1,0.0,exam_week,M03,246,7.4,Lunch,South Indian,4.3
2026-03-03 13:00:00+00:00,36.3,35.3,0.0,exam_week,M03,289,10.1,Lunch,South Indian,4.0
2026-03-03 13:00:00+00:00,36.3,35.3,0.0,exam_week,M02,286,22.9,Lunch,Nutrition Diet,3.6
2026-03-03 13:00:00+00:00,36.3,35.3,0.0,exam_week,M01,305,14.2,Lunch,North Indian,3.6
2026-03-03 14:00:00+00:00,40.0,30.7,0.0,exam_week,M02,327,27.1,Lunch,South Indian,3.2
2026-03-03 14:00:00+00:00,40.0,30.7,0.0,exam_week,M01,230,8.9,Lunch,Nutrition Diet,5.0
