ts,entity_type,entity_id,metric,value,score,is_anomaly,reason
2026-02-18T18:00:00Z,building,B05,total_energy_usage,445.8,0.0,0,normal
2026-02-18T19:00:00Z,building,B05,total_energy_usage,337.7,0.0,0,normal
2026-02-18T20:00:00Z,building,B05,total_energy_usage,289.9,-0.16709204545454553,0,normal
2026-02-18T21:00:00Z,building,B05,total_energy_usage,315.9,0.016132687927107234,0,normal
2026-02-18T22:00:00Z,building,B05,total_energy_usage,296.6,-0.11808637681159391,0,normal
2026-02-18T23:00:00Z,building,B05,total_energy_usage,224.3,-0.6745,0,normal
2026-02-19T00:00:00Z,building,B05,total_energy_usage,126.3,-1.4260857142857142,0,normal
2026-02-19T01:00:00Z,building,B05,total_energy_usage,118.6,-1.4519419134396356,0,normal
2026-02-19T02:00:00Z,building,B05,total_energy_usage,76.4,-1.7437357954545454,0,normal
2026-02-19T03:00:00Z,building,B05,total_energy_usage,118.4,-1.4147675736961451,0,normal
2026-02-19T04:00:00Z,building,B05,total_energy_usage,126.0,-1.3104783086216352,0,normal
2026-02-19T05:00:00Z,building,B05,total_energy_usage,123.7,-1.2645977103301365,0,normal
2026-02-19T06:00:00Z,building,B05,total_energy_usage,169.9,-0.906728381962864,0,normal
2026-02-19T07:00:00Z,building,B05,total_energy_usage,262.4,-0.2388405218317355,0,normal
2026-02-19T08:00:00Z,building,B05,total_energy_usage,303.29999999999995,0.04963371773750632,0,normal
2026-02-19T09:00:00Z,building,B05,total_energy_usage,280.20000000000005,-0.11815221088435324,0,normal
2026-02-19T10:00:00Z,building,B05,total_energy_usage,382.0,0.6545715909090908,0,normal
2026-02-19T11:00:00Z,building,B05,total_energy_usage,402.4,0.7850048185941043,0,normal
2026-02-19T12:00:00Z,building,B05,total_energy_usage,389.3,0.6622363636363638,0,normal
2026-02-19T13:00:00Z,building,B05,total_energy_usage,338.6,0.2727192482915722,0,normal
2026-02-19T14:00:00Z,building,B05,total_energy_usage,372.3,0.531891428571429,0,normal
2026-02-19T15:00:00Z,building,B05,total_energy_usage,389.6,0.6652178899082575,0,normal
2026-02-19T16:00:00Z,building,B05,total_energy_usage,385.3,0.6325380184331799,0,normal
2026-02-19T17:00:00Z,building,B05,total_energy_usage,411.0,0.799808486238532,0,normal
2026-02-19T18:00:00Z,building,B05,total_energy_usage,401.5,0.6953131428571427,0,normal
2026-02-19T19:00:00Z,building,B05,total_energy_usage,299.0,-0.06652178899082586,0,normal
2026-02-19T20:00:00Z,building,B05,total_energy_usage,386.5,0.5843594470046082,0,normal
2026-02-19T21:00:00Z,building,B05,total_energy_usage,336.3,0.19360648148148146,0,normal
2026-02-19T22:00:00Z,building,B05,total_energy_usage,233.3,-0.6103364269141528,0,normal
2026-02-19T23:00:00Z,building,B05,total_energy_usage,217.9,-0.7002621527777776,0,normal
2026-02-20T00:00:00Z,building,B05,total_energy_usage,107.2,-1.5285040322580643,0,normal
2026-02-20T01:00:00Z,building,B05,total_energy_usage,140.5,-1.2615934633027521,0,normal
2026-02-20T02:00:00Z,building,B05,total_energy_usage,110.5,-1.486212571428571,0,normal
2026-02-20T03:00:00Z,building,B05,total_energy_usage,189.6,-0.8719333712984051,0,normal
2026-02-20T04:00:00Z,building,B05,total_energy_usage,183.5,-0.9151738636363634,0,normal
2026-02-20T05:00:00Z,building,B05,total_energy_usage,170.4,-0.9983670634920635,0,normal
2026-02-20T06:00:00Z,building,B05,total_energy_usage,254.1,-0.34414829545454545,0,normal
2026-02-20T07:00:00Z,building,B05,total_energy_usage,225.6,-0.5546571753986332,0,normal
2026-02-20T08:00:00Z,building,B05,total_energy_usage,242.4,-0.4178045714285715,0,normal
2026-02-20T09:00:00Z,building,B05,total_energy_usage,341.29999999999995,0.33647649082568765,0,normal
2026-02-20T10:00:00Z,building,B05,total_energy_usage,393.9,0.7315434285714283,0,normal
2026-02-20T11:00:00Z,building,B05,total_energy_usage,403.5,0.7878129271070615,0,normal
2026-02-20T12:00:00Z,building,B05,total_energy_usage,387.5,0.652145142857143,0,normal
2026-02-20T13:00:00Z,building,B05,total_energy_usage,354.5,0.39758371559633054,0,normal
2026-02-20T14:00:00Z,building,B05,total_energy_usage,336.3,0.2564343317972354,0,normal
2026-02-20T15:00:00Z,building,B05,total_energy_usage,378.5,0.5847228009259259,0,normal
2026-02-20T16:00:00Z,building,B05,total_energy_usage,347.8,0.3435098607888632,0,normal
2026-02-20T17:00:00Z,building,B05,total_energy_usage,319.4,0.09254767441860423,0,normal
2026-02-20T18:00:00Z,building,B05,total_energy_usage,263.0,-0.3219025670945155,0,normal
2026-02-20T19:00:00Z,building,B05,total_energy_usage,472.2000000000001,1.2909616279069767,0,normal
2026-02-20T20:00:00Z,building,B05,total_energy_usage,366.7,0.4360245040840138,0,normal
2026-02-20T21:00:00Z,building,B05,total_energy_usage,309.6,-0.00671340749414538,0,normal
2026-02-20T22:00:00Z,building,B05,total_energy_usage,307.5,-0.0166543209876545,0,normal
2026-02-20T23:00:00Z,building,B05,total_energy_usage,204.5,-0.8218000585480096,0,normal
2026-02-21T00:00:00Z,building,B05,total_energy_usage,145.4,-1.2758045507584594,0,normal
2026-02-21T01:00:00Z,building,B05,total_energy_usage,90.8,-1.6854656976744171,0,normal
2026-02-21T02:00:00Z,building,B05,total_energy_usage,105.5,-1.5524454756380501,0,normal
2026-02-21T03:00:00Z,building,B05,total_energy_usage,121.6,-1.4208217592592585,0,normal
2026-02-21T04:00:00Z,building,B05,total_energy_usage,164.8,-1.0762471198156676,0,normal
2026-02-21T05:00:00Z,building,B05,total_energy_usage,166.6,-1.0558400229357798,0,normal
2026-02-21T06:00:00Z,building,B05,total_energy_usage,245.0,-0.4499256912442394,0,normal
2026-02-21T07:00:00Z,building,B05,total_energy_usage,246.8,-0.4227335069444441,0,normal
2026-02-21T08:00:00Z,building,B05,total_energy_usage,370.3,0.5273932714617169,0,normal
2026-02-21T09:00:00Z,building,B05,total_energy_usage,376.2,0.5733249999999999,0,normal
2026-02-21T10:00:00Z,building,B05,total_energy_usage,351.7,0.3809311551925323,0,normal
2026-02-21T11:00:00Z,building,B05,total_energy_usage,418.3,0.8995947674418602,0,normal
2026-02-21T12:00:00Z,building,B05,total_energy_usage,309.70000000000005,0.045648774795799825,0,normal
2026-02-21T13:00:00Z,building,B05,total_energy_usage,405.1,0.7795965116279068,0,normal
2026-02-21T14:00:00Z,building,B05,total_energy_usage,379.9,0.5698226371061841,0,normal
2026-02-21T15:00:00Z,building,B05,total_energy_usage,374.2,0.5185120023419203,0,normal
2026-02-21T16:00:00Z,building,B05,total_energy_usage,403.3,0.7374638273045505,0,normal
2026-02-21T17:00:00Z,building,B05,total_energy_usage,376.4,0.5271999414519903,0,normal
2026-02-21T18:00:00Z,building,B05,total_energy_usage,384.6,0.5940041152263372,0,normal
2026-02-21T19:00:00Z,building,B05,total_energy_usage,366.3,0.4443577331759148,0,normal
2026-02-21T20:00:00Z,building,B05,total_energy_usage,506.7000000000001,1.5496449147560265,0,normal
2026-02-21T21:00:00Z,building,B05,total_energy_usage,299.8,-0.08520838252656421,0,normal
2026-02-21T22:00:00Z,building,B05,total_energy_usage,365.6,0.4326680448907264,0,normal
2026-02-21T23:00:00Z,building,B05,total_energy_usage,280.5,-0.2391843971631205,0,normal
2026-02-22T00:00:00Z,building,B05,total_energy_usage,123.6,-1.4828641464855283,0,normal
2026-02-22T01:00:00Z,building,B05,total_energy_usage,75.6,-1.8638338252656428,0,normal
2026-02-22T02:00:00Z,building,B05,total_energy_usage,108.1,-1.5980217519106408,0,normal
2026-02-22T03:00:00Z,building,B05,total_energy_usage,152.3,-1.234082259953162,0,normal
2026-02-22T04:00:00Z,building,B05,total_energy_usage,136.5,-1.3458518086347722,0,normal
2026-02-22T05:00:00Z,building,B05,total_energy_usage,197.7,-0.8470465116279065,0,normal
2026-02-22T06:00:00Z,building,B05,total_energy_usage,255.5,-0.38093115519253185,0,normal
2026-02-22T07:00:00Z,building,B05,total_energy_usage,247.5,-0.443084894613583,0,normal
2026-02-22T08:00:00Z,building,B05,total_energy_usage,235.2,-0.5400758377425041,0,normal
2026-02-22T09:00:00Z,building,B05,total_energy_usage,360.5,0.4531174734356553,0,normal
2026-02-22T10:00:00Z,building,B05,total_energy_usage,350.20000000000005,0.37131364441819303,0,normal
2026-02-22T11:00:00Z,building,B05,total_energy_usage,411.4,0.858454545454545,0,normal
2026-02-22T12:00:00Z,building,B05,total_energy_usage,385.2,0.6501972829297105,0,normal
2026-02-22T13:00:00Z,building,B05,total_energy_usage,372.7,0.5509213947990544,0,normal
2026-02-22T14:00:00Z,building,B05,total_energy_usage,390.4,0.6916314235085644,0,normal
2026-02-22T15:00:00Z,building,B05,total_energy_usage,390.0,0.6721081560283687,0,normal
2026-02-22T16:00:00Z,building,B05,total_energy_usage,396.5,0.7235038393384522,0,normal
2026-02-22T17:00:00Z,building,B05,total_energy_usage,413.2,0.8560655253837066,0,normal
2026-02-22T18:00:00Z,building,B05,total_energy_usage,388.5,0.6597590076786767,0,normal
2026-02-22T19:00:00Z,building,B05,total_energy_usage,497.2000000000001,1.5022954545454545,0,normal
2026-02-22T20:00:00Z,building,B05,total_energy_usage,387.9,0.6322690490253982,0,normal
2026-02-22T21:00:00Z,building,B05,total_energy_usage,284.1,-0.1949352836879431,0,normal
2026-02-22T22:00:00Z,building,B05,total_energy_usage,310.0,0.00279544108940174,0,normal
2026-02-22T23:00:00Z,building,B05,total_energy_usage,290.1,-0.15642319098457894,0,normal
2026-02-23T00:00:00Z,building,B05,total_energy_usage,110.4,-1.5914046773238604,0,normal
2026-02-23T01:00:00Z,building,B05,total_energy_usage,136.1,-1.3836817375886523,0,normal
2026-02-23T02:00:00Z,building,B05,total_energy_usage,134.2,-1.3980038393384522,0,normal
2026-02-23T03:00:00Z,building,B05,total_energy_usage,112.3,-1.5715770365997632,0,normal
2026-02-23T04:00:00Z,building,B05,total_energy_usage,130.7,-1.4191860670194005,0,normal
2026-02-23T05:00:00Z,building,B05,total_energy_usage,154.2,-1.2277637587822021,0,normal
2026-02-23T06:00:00Z,building,B05,total_energy_usage,211.8,-0.7701263127187865,0,normal
2026-02-23T07:00:00Z,building,B05,total_energy_usage,266.6,-0.34001434426229526,0,normal
2026-02-23T08:00:00Z,building,B05,total_energy_usage,187.1,-0.9645271295215871,0,normal
2026-02-23T09:00:00Z,building,B05,total_energy_usage,334.0,0.19073975409836055,0,normal
2026-02-23T10:00:00Z,building,B05,total_energy_usage,411.0,0.7960988914819133,0,normal
2026-02-23T11:00:00Z,building,B05,total_energy_usage,421.2,0.8733206395348828,0,normal
2026-02-23T12:00:00Z,building,B05,total_energy_usage,401.1,0.7140153712296979,0,normal
2026-02-23T13:00:00Z,building,B05,total_energy_usage,360.7000000000001,0.3988177325581399,0,normal
2026-02-23T14:00:00Z,building,B05,total_energy_usage,383.2,0.5772995915985993,0,normal
2026-02-23T15:00:00Z,building,B05,total_energy_usage,381.0,0.5619516978922716,0,normal
2026-02-23T16:00:00Z,building,B05,total_energy_usage,388.9,0.6269162257495586,0,normal
2026-02-23T17:00:00Z,building,B05,total_energy_usage,388.3,0.6247287485242026,0,normal
2026-02-23T18:00:00Z,building,B05,total_energy_usage,432.4,0.9718985890652553,0,normal
2026-02-23T19:00:00Z,building,B05,total_energy_usage,442.4,1.046896662763466,0,normal
2026-02-23T20:00:00Z,building,B05,total_energy_usage,295.0,-0.11776984126984143,0,normal
2026-02-23T21:00:00Z,building,B05,total_energy_usage,428.1,0.933953454332553,0,normal
2026-02-23T22:00:00Z,building,B05,total_energy_usage,272.5,-0.29620899470899487,0,normal
2026-02-23T23:00:00Z,building,B05,total_energy_usage,201.0,-0.8597110655737709,0,normal
2026-02-24T00:00:00Z,building,B05,total_energy_usage,162.8,-1.1573538506417733,0,normal
2026-02-24T01:00:00Z,building,B05,total_energy_usage,112.2,-1.550173546511627,0,normal
2026-02-24T02:00:00Z,building,B05,total_energy_usage,123.3,-1.4597212877030157,0,normal
2026-02-24T03:00:00Z,building,B05,total_energy_usage,129.0,-1.415119779582366,0,normal
2026-02-24T04:00:00Z,building,B05,total_energy_usage,144.2,-1.2961824245939673,0,normal
2026-02-24T05:00:00Z,building,B05,total_energy_usage,158.4,-1.1850698955916468,0,normal
2026-02-24T06:00:00Z,building,B05,total_energy_usage,206.5,-0.8086957656612527,0,normal
2026-02-24T07:00:00Z,building,B05,total_energy_usage,323.6,0.09976653132250574,0,normal
2026-02-24T08:00:00Z,building,B05,total_energy_usage,293.5,-0.1357607308584688,0,normal
2026-02-24T09:00:00Z,building,B05,total_energy_usage,284.4,-0.2069666473317868,0,normal
2026-02-24T10:00:00Z,building,B05,total_energy_usage,419.7,0.8477982101616622,0,normal
2026-02-24T11:00:00Z,building,B05,total_energy_usage,394.1,0.6514167633410669,0,normal
2026-02-24T12:00:00Z,building,B05,total_energy_usage,399.5,0.6936708236658927,0,normal
2026-02-24T13:00:00Z,building,B05,total_energy_usage,403.8,0.727317575406032,0,normal
2026-02-24T14:00:00Z,building,B05,total_energy_usage,364.3,0.4018048143851508,0,normal
2026-02-24T15:00:00Z,building,B05,total_energy_usage,382.8,0.5497529171528589,0,normal
2026-02-24T16:00:00Z,building,B05,total_energy_usage,396.8,0.6599396149358228,0,normal
2026-02-24T17:00:00Z,building,B05,total_energy_usage,411.7,0.7727015661252896,0,normal
2026-02-24T18:00:00Z,building,B05,total_energy_usage,424.3,0.8712943735498837,0,normal
2026-02-24T19:00:00Z,building,B05,total_energy_usage,348.4,0.2790084597432904,0,normal
2026-02-24T20:00:00Z,building,B05,total_energy_usage,345.8,0.26052116402116415,0,normal
2026-02-24T21:00:00Z,building,B05,total_energy_usage,488.8,1.3840236289381562,0,normal
2026-02-24T22:00:00Z,building,B05,total_energy_usage,270.5,-0.3341018086347723,0,normal
2026-02-24T23:00:00Z,building,B05,total_energy_usage,257.8,-0.4373741916519692,0,normal
2026-02-25T00:00:00Z,building,B05,total_energy_usage,122.6,-1.509595238095238,0,normal
2026-02-25T01:00:00Z,building,B05,total_energy_usage,83.3,-1.8212689594356257,0,normal
2026-02-25T02:00:00Z,building,B05,total_energy_usage,168.6,-1.144786302175191,0,normal
2026-02-25T03:00:00Z,building,B05,total_energy_usage,102.3,-1.6705870076425626,0,normal
2026-02-25T04:00:00Z,building,B05,total_energy_usage,141.3,-1.3612924750146969,0,normal
2026-02-25T05:00:00Z,building,B05,total_energy_usage,132.0,-1.4350473251028804,0,normal
2026-02-25T06:00:00Z,building,B05,total_energy_usage,181.6,-1.0416881246325689,0,normal
2026-02-25T07:00:00Z,building,B05,total_energy_usage,277.7,-0.27955467372134035,0,normal
2026-02-25T08:00:00Z,building,B05,total_energy_usage,384.3,0.5285764256319814,0,normal
2026-02-25T09:00:00Z,building,B05,total_energy_usage,295.8,-0.13601028806584342,0,normal
2026-02-25T10:00:00Z,building,B05,total_energy_usage,417.4,0.8283542034097587,0,normal
2026-02-25T11:00:00Z,building,B05,total_energy_usage,408.9,0.7551724037339554,0,normal
2026-02-25T12:00:00Z,building,B05,total_energy_usage,384.8,0.5654938739789965,0,normal
2026-02-25T13:00:00Z,building,B05,total_energy_usage,380.1,0.5285026254375731,0,normal
2026-02-25T14:00:00Z,building,B05,total_energy_usage,338.0,0.1971554842473746,0,normal
2026-02-25T15:00:00Z,building,B05,total_energy_usage,400.8,0.68741096287703,0,normal
2026-02-25T16:00:00Z,building,B05,total_energy_usage,382.6,0.5449991299303945,0,normal
2026-02-25T17:00:00Z,building,B05,total_energy_usage,400.9,0.6881934454756375,0,normal
2026-02-25T18:00:00Z,building,B05,total_energy_usage,381.0,0.5355860560093348,0,normal
2026-02-25T19:00:00Z,building,B05,total_energy_usage,334.0,0.16567357059509924,0,normal
2026-02-25T20:00:00Z,building,B05,total_energy_usage,273.2,-0.3128515169194865,0,normal
2026-02-25T21:00:00Z,building,B05,total_energy_usage,365.3,0.3982462077012836,0,normal
2026-02-25T22:00:00Z,building,B05,total_energy_usage,299.8,-0.11727012835472558,0,normal
2026-02-25T23:00:00Z,building,B05,total_energy_usage,206.9,-0.8484375729288212,0,normal
2026-02-26T00:00:00Z,building,B05,total_energy_usage,155.6,-1.252193115519253,0,normal
2026-02-26T01:00:00Z,building,B05,total_energy_usage,174.5,-1.1034410735122517,0,normal
2026-02-26T02:00:00Z,building,B05,total_energy_usage,158.5,-1.2293687281213532,0,normal
2026-02-26T03:00:00Z,building,B05,total_energy_usage,118.7,-1.5426137689614932,0,normal
2026-02-26T04:00:00Z,building,B05,total_energy_usage,137.10000000000002,-1.3977969661610263,0,normal
2026-02-26T05:00:00Z,building,B05,total_energy_usage,190.2,-0.979874562427071,0,normal
2026-02-26T06:00:00Z,building,B05,total_energy_usage,155.1,-1.2561283547257873,0,normal
2026-02-26T07:00:00Z,building,B05,total_energy_usage,188.8,-0.9851455916473311,0,normal
2026-02-26T08:00:00Z,building,B05,total_energy_usage,431.4,0.8559763279445723,0,normal
2026-02-26T09:00:00Z,building,B05,total_energy_usage,353.70000000000005,0.19393822170900712,0,normal
2026-02-26T10:00:00Z,building,B05,total_energy_usage,363.1,0.2671518475750577,0,normal
2026-02-26T11:00:00Z,building,B05,total_energy_usage,397.5,0.5375655452436191,0,normal
2026-02-26T12:00:00Z,building,B05,total_energy_usage,387.9,0.4673264947245013,0,normal
2026-02-26T13:00:00Z,building,B05,total_energy_usage,326.2,0.010279601406799616,0,normal
2026-02-26T14:00:00Z,building,B05,total_energy_usage,357.5,0.2577807737397422,0,normal
2026-02-26T15:00:00Z,building,B05,total_energy_usage,389.2,0.5135624629958555,0,normal
2026-02-26T16:00:00Z,building,B05,total_energy_usage,390.9,0.527140319715808,0,normal
2026-02-26T17:00:00Z,building,B05,total_energy_usage,395.7,0.568,0,normal
2026-02-26T18:00:00Z,building,B05,total_energy_usage,427.2,0.8207118644067796,0,normal
2026-02-26T19:00:00Z,building,B05,total_energy_usage,417.1,0.6948667850799288,0,normal
2026-02-26T20:00:00Z,building,B05,total_energy_usage,428.7000000000001,0.7760291715285885,0,normal
2026-02-26T21:00:00Z,building,B05,total_energy_usage,408.9,0.6201936989498245,0,normal
2026-02-26T22:00:00Z,building,B05,total_energy_usage,237.4,-0.7195184119677791,0,normal
2026-02-26T23:00:00Z,building,B05,total_energy_usage,183.0,-1.1417600690448793,0,normal
2026-02-27T00:00:00Z,building,B05,total_energy_usage,139.2,-1.4817266973532797,0,normal
2026-02-27T01:00:00Z,building,B05,total_energy_usage,129.89999999999998,-1.5539113924050634,0,normal
2026-02-27T02:00:00Z,building,B05,total_energy_usage,130.9,-1.5461495972382047,0,normal
2026-02-27T03:00:00Z,building,B05,total_energy_usage,116.6,-1.6571432681242808,0,normal
2026-02-27T04:00:00Z,building,B05,total_energy_usage,120.2,-1.6292008055235905,0,normal
2026-02-27T05:00:00Z,building,B05,total_energy_usage,182.0,-1.1495218642117377,0,normal
2026-02-27T06:00:00Z,building,B05,total_energy_usage,222.8,-0.8278392908207034,0,normal
2026-02-27T07:00:00Z,building,B05,total_energy_usage,256.29999999999995,-0.5693806119531031,0,normal
2026-02-27T08:00:00Z,building,B05,total_energy_usage,287.20000000000005,-0.330981412639405,0,normal
2026-02-27T09:00:00Z,building,B05,total_energy_usage,416.2000000000001,0.6642773806119536,0,normal
2026-02-27T10:00:00Z,building,B05,total_energy_usage,415.5,0.6628573072497121,0,normal
2026-02-27T11:00:00Z,building,B05,total_energy_usage,407.0,0.5999890109890105,0,normal
2026-02-27T12:00:00Z,building,B05,total_energy_usage,381.4,0.4002527472527467,0,normal
2026-02-27T13:00:00Z,building,B05,total_energy_usage,371.5,0.3230109890109887,0,normal
2026-02-27T14:00:00Z,building,B05,total_energy_usage,367.6,0.29258241758241743,0,normal
2026-02-27T15:00:00Z,building,B05,total_energy_usage,369.2,0.30506593406593363,0,normal
2026-02-27T16:00:00Z,building,B05,total_energy_usage,400.4,0.5484945054945048,0,normal
2026-02-27T17:00:00Z,building,B05,total_energy_usage,317.70000000000005,-0.09674725274725253,0,normal
2026-02-27T18:00:00Z,building,B05,total_energy_usage,336.9,0.022626373626373434,0,normal
2026-02-27T19:00:00Z,building,B05,total_energy_usage,393.5,0.4680204081632652,0,normal
2026-02-27T20:00:00Z,building,B05,total_energy_usage,418.3,0.6630944606413992,0,normal
2026-02-27T21:00:00Z,building,B05,total_energy_usage,350.20000000000005,0.11602186588921323,0,normal
2026-02-27T23:00:00Z,building,B05,total_energy_usage,245.0,-0.7057087912087907,0,normal
2026-02-28T00:00:00Z,building,B05,total_energy_usage,170.4,-1.2877527472527464,0,normal
2026-02-28T01:00:00Z,building,B05,total_energy_usage,113.8,-1.7293571428571417,0,normal
2026-02-28T02:00:00Z,building,B05,total_energy_usage,188.8,-1.1441923076923068,0,normal
2026-02-28T03:00:00Z,building,B05,total_energy_usage,204.7,-1.0201373626373622,0,normal
2026-02-28T04:00:00Z,building,B05,total_energy_usage,127.5,-1.6224670329670319,0,normal
2026-02-28T05:00:00Z,building,B05,total_energy_usage,171.8,-1.2768296703296695,0,normal
2026-02-28T06:00:00Z,building,B05,total_energy_usage,164.7,-1.332225274725274,0,normal
2026-02-28T07:00:00Z,building,B05,total_energy_usage,275.5,-0.46774175824175795,0,normal
2026-02-28T08:00:00Z,building,B05,total_energy_usage,295.5,-0.31169780219780197,0,normal
2026-02-28T09:00:00Z,building,B05,total_energy_usage,438.9,0.8029577100115074,0,normal
2026-02-28T10:00:00Z,building,B05,total_energy_usage,344.8,0.07257278481012676,0,normal
2026-02-28T11:00:00Z,building,B05,total_energy_usage,401.0,0.508785673187572,0,normal
2026-02-28T12:00:00Z,building,B05,total_energy_usage,412.5,0.6011593406593404,0,normal
2026-02-28T13:00:00Z,building,B05,total_energy_usage,393.5,0.4373131868131867,0,normal
2026-02-28T14:00:00Z,building,B05,total_energy_usage,314.5,-0.1647903790087462,0,normal
2026-02-28T15:00:00Z,building,B05,total_energy_usage,396.9,0.48335889212827965,0,normal
2026-02-28T16:00:00Z,building,B05,total_energy_usage,408.4,0.5738166180758014,0,normal
2026-02-28T17:00:00Z,building,B05,total_energy_usage,416.6,0.6450875073659402,0,normal
2026-02-28T18:00:00Z,building,B05,total_energy_usage,448.4,0.8884521865889209,0,normal
2026-02-28T19:00:00Z,building,B05,total_energy_usage,437.2000000000001,0.7938736263736268,0,normal
2026-02-28T20:00:00Z,building,B05,total_energy_usage,411.2000000000001,0.5910164835164841,0,normal
2026-02-28T21:00:00Z,building,B05,total_energy_usage,354.3,0.1482720116618077,0,normal
2026-02-28T22:00:00Z,building,B05,total_energy_usage,294.7,-0.3205349854227404,0,normal
2026-02-28T23:00:00Z,building,B05,total_energy_usage,311.7,-0.17540932944606416,0,normal
2026-03-01T00:00:00Z,building,B05,total_energy_usage,83.7,-1.9528901098901088,0,normal
2026-03-01T01:00:00Z,building,B05,total_energy_usage,105.1,-1.7859230769230758,0,normal
2026-03-01T02:00:00Z,building,B05,total_energy_usage,129.0,-1.5994505494505487,0,normal
2026-03-01T03:00:00Z,building,B05,total_energy_usage,152.5,-1.4160989010989005,0,normal
2026-03-01T04:00:00Z,building,B05,total_energy_usage,202.7,-1.024428571428571,0,normal
2026-03-01T05:00:00Z,building,B05,total_energy_usage,179.0,-1.2093406593406586,0,normal
2026-03-01T06:00:00Z,building,B05,total_energy_usage,251.8,-0.6465760932944603,0,normal
2026-03-01T07:00:00Z,building,B05,total_energy_usage,296.8,-0.292611078717201,0,normal
2026-03-01T08:00:00Z,building,B05,total_energy_usage,277.29999999999995,-0.4459959183673472,0,normal
2026-03-01T09:00:00Z,building,B05,total_energy_usage,377.3,0.32918746355685136,0,normal
2026-03-01T10:00:00Z,building,B05,total_energy_usage,441.1,0.8243021978021977,0,normal
2026-03-01T11:00:00Z,building,B05,total_energy_usage,411.5,0.5933571428571426,0,normal
2026-03-01T12:00:00Z,building,B05,total_energy_usage,408.3,0.5730300291545188,0,normal
2026-03-01T13:00:00Z,building,B05,total_energy_usage,392.9,0.4518953352769677,0,normal
2026-03-01T14:00:00Z,building,B05,total_energy_usage,385.1,0.39054139941690974,0,normal
2026-03-01T15:00:00Z,building,B05,total_energy_usage,400.2,0.5147186210960519,0,normal
2026-03-01T16:00:00Z,building,B05,total_energy_usage,263.6,-0.5596322922804948,0,normal
2026-03-01T17:00:00Z,building,B05,total_energy_usage,395.5,0.49338983050847446,0,normal
2026-03-01T18:00:00Z,building,B05,total_energy_usage,393.9,0.48357330939557125,0,normal
2026-03-01T19:00:00Z,building,B05,total_energy_usage,352.70000000000005,0.1509652902453624,0,normal
2026-03-01T20:00:00Z,building,B05,total_energy_usage,358.1,0.1964998488969479,0,normal
2026-03-01T21:00:00Z,building,B05,total_energy_usage,299.3,-0.2511284375944395,0,normal
2026-03-01T22:00:00Z,building,B05,total_energy_usage,349.9,0.1296409791477786,0,normal
2026-03-01T23:00:00Z,building,B05,total_energy_usage,237.9,-0.7758162776780368,0,normal
2026-03-02T00:00:00Z,building,B05,total_energy_usage,122.6,-1.6959774011299433,0,normal
2026-03-02T01:00:00Z,building,B05,total_energy_usage,138.3,-1.5700225988700562,0,normal
2026-03-02T02:00:00Z,building,B05,total_energy_usage,119.4,-1.7216497175141237,0,normal
2026-03-02T03:00:00Z,building,B05,total_energy_usage,124.6,-1.67993220338983,0,normal
2026-03-02T04:00:00Z,building,B05,total_energy_usage,127.0,-1.6606779661016946,0,normal
2026-03-02T05:00:00Z,building,B05,total_energy_usage,171.89999999999998,-1.3004632768361581,0,normal
2026-03-02T06:00:00Z,building,B05,total_energy_usage,204.4,-1.039728813559322,0,normal
2026-03-02T07:00:00Z,building,B05,total_energy_usage,250.3,-0.6738961504028647,0,normal
2026-03-02T08:00:00Z,building,B05,total_energy_usage,341.2,0.046295135780364066,0,normal
2026-03-02T09:00:00Z,building,B05,total_energy_usage,395.7,0.470675351901767,0,normal
2026-03-02T10:00:00Z,building,B05,total_energy_usage,414.8,0.6076358191075172,0,normal
2026-03-02T11:00:00Z,building,B05,total_energy_usage,406.4,0.5446551828346929,0,normal
2026-03-02T12:00:00Z,building,B05,total_energy_usage,394.4,0.45255708601163097,0,normal
2026-03-02T13:00:00Z,building,B05,total_energy_usage,361.0,0.18020349563046173,0,normal
2026-03-02T14:00:00Z,building,B05,total_energy_usage,392.7,0.447140449438202,0,normal
2026-03-02T15:00:00Z,building,B05,total_energy_usage,395.9,0.4740867665418223,0,normal
2026-03-02T16:00:00Z,building,B05,total_energy_usage,402.1,0.5262952559300874,0,normal
2026-03-02T17:00:00Z,building,B05,total_energy_usage,400.8,0.5161537980618942,0,normal
2026-03-02T18:00:00Z,building,B05,total_energy_usage,307.3,-0.254281650515786,0,normal
2026-03-02T19:00:00Z,building,B05,total_energy_usage,472.7000000000001,1.140683025945609,0,normal
2026-03-02T20:00:00Z,building,B05,total_energy_usage,518.2,1.5244248202563306,0,normal
2026-03-02T21:00:00Z,building,B05,total_energy_usage,372.8,0.28000500156298835,0,normal
2026-03-02T22:00:00Z,building,B05,total_energy_usage,337.79999999999995,-0.0008655758742382463,0,normal
2026-03-02T23:00:00Z,building,B05,total_energy_usage,255.1,-0.6983257267896217,0,normal
2026-03-03T00:00:00Z,building,B05,total_energy_usage,93.0,-2.065458580806502,0,normal
2026-03-03T01:00:00Z,building,B05,total_energy_usage,123.0,-1.8124420131291026,0,normal
2026-03-03T02:00:00Z,building,B05,total_energy_usage,130.3,-1.7508746483276023,0,normal
2026-03-03T03:00:00Z,building,B05,total_energy_usage,207.0,-1.1039956236323851,0,normal
2026-03-03T04:00:00Z,building,B05,total_energy_usage,125.5,-1.791357299155986,0,normal
2026-03-03T05:00:00Z,building,B05,total_energy_usage,217.7,-1.013753047827446,0,normal
